lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,spatial_point_count,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status,irrigation_reference_m3s,ecological_release_reference_m3s,indicative_plant_available_m3s,design_discharge_m3s,engineering_scenario_status
1,2026-09-24T09:00:00+07:00,2026-09-25T09:00:00+07:00,2.3958333333333335,0.3375,5.199999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-09-24,0.69,1.523577495571322,0.0,8.460172930241878,1.16,0.9,1.31,6.663402174310322,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
2,2026-09-25T09:00:00+07:00,2026-09-26T09:00:00+07:00,0.26666666666666666,0.0,0.7375,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-09-25,0.69,2.1227002276644518,0.0,13.334769023879959,3.75,3.69,3.8,10.901861367471971,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
3,2026-09-26T09:00:00+07:00,2026-09-27T09:00:00+07:00,0.6791666666666667,0.0,1.8875000000000002,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-09-26,0.69,2.742588148205824,0.0,16.74207758533646,3.09,2.77,3.34,13.581617523844354,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
