valid_time_wib,source_id,rain_mm,area_available_km2,area_coverage_pct
2026-08-29T07:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-08-29T07:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-08-29T07:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-08-29T07:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-08-29T07:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-08-29T07:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-08-29T08:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-08-29T08:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-08-29T08:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-08-29T08:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-08-29T08:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-08-29T08:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-08-29T09:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-08-29T09:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-08-29T09:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-08-29T09:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-08-29T09:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-08-29T09:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-08-29T10:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-08-29T10:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-08-29T10:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-08-29T10:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-08-29T10:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-08-29T10:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-08-29T11:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-08-29T11:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-08-29T11:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-08-29T11:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-08-29T11:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-08-29T11:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-08-29T12:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-08-29T12:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-08-29T12:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-08-29T12:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-08-29T12:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-08-29T12:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-08-29T13:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-08-29T13:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-08-29T13:00:00+07:00,GFS,0.0009498372287889906,137.80034533369647,100.0
2026-08-29T13:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-08-29T13:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-08-29T13:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-08-29T14:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-08-29T14:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-08-29T14:00:00+07:00,GFS,0.007598697830311925,137.80034533369647,100.0
2026-08-29T14:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-08-29T14:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-08-29T14:00:00+07:00,UKMO,0.09999999999999999,137.80034533369647,100.0
2026-08-29T15:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-08-29T15:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-08-29T15:00:00+07:00,GFS,0.2918760598723303,137.80034533369647,100.0
2026-08-29T15:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-08-29T15:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-08-29T15:00:00+07:00,UKMO,0.09999999999999999,137.80034533369647,100.0
2026-08-29T16:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-08-29T16:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
