lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-09-04T09:00:00+07:00,2026-09-05T09:00:00+07:00,13.14902369470208,3.951899674457578,24.849999999999994,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-04,4.4,6.594465625004347,0.0,14.528048029375777,4.99,4.92,5.05,6.164342029759036,provisional_proxy_calibrated
2,2026-09-05T09:00:00+07:00,2026-09-06T09:00:00+07:00,23.872203460936266,11.759486603592887,40.50712377921591,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-05,4.4,10.287007243340991,0.0,24.244824457377934,7.75,6.44,6.71,9.772723653502172,provisional_proxy_calibrated
3,2026-09-06T09:00:00+07:00,2026-09-07T09:00:00+07:00,33.87695773253674,7.286438675494371,74.64443452211583,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-06,4.4,15.2848118875683,0.0,37.11508749608329,11.39,8.26,11.81,11.716135438083638,provisional_proxy_calibrated
