lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-09-04T14:00:00+07:00,2026-09-05T14:00:00+07:00,14.19653615206389,3.8962006510848433,24.549999999999997,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-04,4.4,6.7528542315717175,0.0,14.482686676738611,4.99,4.92,5.05,6.164342029759036,provisional_proxy_calibrated
2,2026-09-05T14:00:00+07:00,2026-09-06T14:00:00+07:00,26.409257550069075,10.332996754965581,49.94477589524165,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-05,4.4,10.820109281549394,0.0,25.629027720517062,7.75,6.44,6.71,9.772723653502172,provisional_proxy_calibrated
3,2026-09-06T14:00:00+07:00,2026-09-07T14:00:00+07:00,45.0831139485126,9.42946954588191,101.06987229965588,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-06,4.4,17.482377811702833,0.0,42.417151337979654,11.39,8.26,11.81,11.716135438083638,provisional_proxy_calibrated
