tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
22-08-2026,00:00,16.0,Berawan,97.0,2.0
22-08-2026,01:00,16.0,Berawan,97.0,2.0
22-08-2026,02:00,15.0,Cerah,94.0,1.9
22-08-2026,03:00,15.0,Cerah,94.0,1.9
22-08-2026,04:00,15.0,Cerah,94.0,1.9
22-08-2026,05:00,16.0,Cerah,87.0,1.1
22-08-2026,06:00,16.0,Cerah,87.0,1.1
22-08-2026,07:00,16.0,Cerah,87.0,1.1
22-08-2026,08:00,23.0,Cerah,61.0,1.1
22-08-2026,09:00,23.0,Cerah,61.0,1.1
22-08-2026,10:00,23.0,Cerah,61.0,1.1
22-08-2026,11:00,25.0,Cerah,49.0,10.5
22-08-2026,12:00,25.0,Cerah,49.0,10.5
22-08-2026,13:00,25.0,Cerah,49.0,10.5
22-08-2026,14:00,24.0,Cerah,55.0,10.5
22-08-2026,15:00,24.0,Cerah,55.0,10.5
22-08-2026,16:00,24.0,Cerah,55.0,10.5
22-08-2026,17:00,20.0,Berawan,84.0,5.2
22-08-2026,18:00,20.0,Berawan,84.0,5.2
22-08-2026,19:00,20.0,Berawan,84.0,5.2
22-08-2026,20:00,18.0,Cerah Berawan,96.0,5.2
22-08-2026,21:00,18.0,Cerah Berawan,96.0,5.2
22-08-2026,22:00,18.0,Cerah Berawan,96.0,5.2
22-08-2026,23:00,18.0,Cerah Berawan,96.0,5.2
