tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
29-07-2026,13:00,20.0,Cerah,86.0,7.6
29-07-2026,14:00,20.0,Cerah,86.0,7.6
29-07-2026,15:00,20.0,Cerah,86.0,7.6
29-07-2026,16:00,20.0,Cerah,86.0,7.6
29-07-2026,17:00,20.0,Cerah,86.0,7.6
29-07-2026,18:00,17.0,Cerah Berawan,97.0,2.3
29-07-2026,19:00,17.0,Cerah Berawan,97.0,2.3
29-07-2026,20:00,17.0,Cerah Berawan,97.0,2.3
29-07-2026,21:00,17.0,Cerah Berawan,96.0,2.7
29-07-2026,22:00,17.0,Cerah Berawan,96.0,2.7
29-07-2026,23:00,17.0,Cerah Berawan,96.0,2.7
