tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
07-08-2026,06:00,20.0,Cerah Berawan,74.0,9.1
07-08-2026,07:00,20.0,Cerah Berawan,74.0,9.1
07-08-2026,08:00,20.0,Cerah Berawan,74.0,9.1
07-08-2026,09:00,20.0,Cerah Berawan,74.0,9.1
07-08-2026,10:00,20.0,Cerah Berawan,74.0,9.1
07-08-2026,11:00,23.0,Cerah Berawan,64.0,13.9
07-08-2026,12:00,23.0,Cerah Berawan,64.0,13.9
07-08-2026,13:00,23.0,Cerah Berawan,64.0,13.9
07-08-2026,14:00,21.0,Cerah Berawan,74.0,13.6
07-08-2026,15:00,21.0,Cerah Berawan,74.0,13.6
07-08-2026,16:00,21.0,Cerah Berawan,74.0,13.6
07-08-2026,17:00,18.0,Cerah Berawan,90.0,10.4
07-08-2026,18:00,18.0,Cerah Berawan,90.0,10.4
07-08-2026,19:00,18.0,Cerah Berawan,90.0,10.4
07-08-2026,20:00,17.0,Cerah,89.0,8.4
07-08-2026,21:00,17.0,Cerah,89.0,8.4
07-08-2026,22:00,17.0,Cerah,89.0,8.4
07-08-2026,23:00,17.0,Cerah,89.0,8.4
