jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.0,Tinggi,15.88,+/-1.58,95.6,+/-1.62,0.12,+/-0.17,15.88,+/-1.58,0.0,0.0,66.7,33.3,0.0,0.0,1.58,1.62,0.17,1.58,7,0.8571,0.0,0.0
01:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.0,Tinggi,15.77,+/-1.46,94.0,+/-3.42,0.12,+/-0.17,15.77,+/-1.46,0.0,0.0,66.7,33.3,0.0,0.0,1.46,3.42,0.17,1.46,7,0.8571,0.0,0.0
02:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.6,Tinggi,15.02,+/-0.74,94.5,+/-2.93,0.02,+/-0.04,15.02,+/-0.74,0.0,0.0,83.3,16.7,0.0,0.0,0.74,2.93,0.04,0.74,7,0.8571,0.0,0.0
03:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.2,Tinggi,15.35,+/-1.41,94.33,+/-3.54,0.02,+/-0.04,15.35,+/-1.41,0.0,0.0,83.3,16.7,0.0,0.0,1.41,3.54,0.04,1.41,7,0.8571,0.0,0.0
04:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.2,Tinggi,15.15,+/-1.48,94.0,+/-4.16,0.02,+/-0.04,15.15,+/-1.48,0.0,0.0,83.3,16.7,0.0,0.0,1.48,4.16,0.04,1.48,7,0.8571,0.0,0.0
05:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,89.4,Tinggi,15.0,+/-1.39,93.67,+/-4.82,0.0,+/-0.0,15.0,+/-1.39,0.0,0.0,100.0,0.0,0.0,0.0,1.39,4.82,0.0,1.39,7,0.8571,0.0,0.0
06:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.3,Tinggi,14.93,+/-1.23,93.83,+/-4.95,0.0,+/-0.0,14.93,+/-1.23,0.0,16.7,83.3,0.0,0.0,0.0,1.23,4.95,0.0,1.23,7,0.8571,0.0,0.0
07:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.4,Tinggi,15.43,+/-1.08,92.0,+/-4.43,0.0,+/-0.0,15.43,+/-1.08,0.0,16.7,83.3,0.0,0.0,0.0,1.08,4.43,0.0,1.08,7,0.8571,0.0,0.0
08:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.5,Tinggi,17.15,+/-0.85,86.67,+/-3.59,0.0,+/-0.0,17.15,+/-0.85,0.0,16.7,83.3,0.0,0.0,0.0,0.85,3.59,0.0,0.85,7,0.8571,0.0,0.0
09:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.3,Tinggi,19.13,+/-1.13,80.0,+/-5.48,0.0,+/-0.0,19.13,+/-1.13,0.0,16.7,83.3,0.0,0.0,0.0,1.13,5.48,0.0,1.13,7,0.8571,0.0,0.0
10:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,80.8,Tinggi,20.48,+/-1.47,76.5,+/-7.23,0.02,+/-0.04,20.48,+/-1.47,0.0,16.7,66.7,16.7,0.0,0.0,1.47,7.23,0.04,1.47,7,0.8571,0.0,0.0
11:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,84.3,Tinggi,20.93,+/-1.47,77.67,+/-7.82,1.08,+/-0.78,20.93,+/-1.47,0.0,0.0,0.0,83.3,0.0,16.7,1.47,7.82,0.78,1.47,7,0.8571,0.0,0.0
