lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-09-23T09:00:00+07:00,2026-09-24T09:00:00+07:00,19.072986304687863,4.199999999999999,37.838735498743105,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-23,39.46,40.580012519832096,32.16680790162421,49.58182043856484,37.8,35.94,38.36,6.164342029759036,provisional_proxy_calibrated
2,2026-09-24T09:00:00+07:00,2026-09-25T09:00:00+07:00,8.804019363700089,3.2943009766272655,12.675188467359646,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-24,39.46,40.08437227289168,27.35606572058821,53.12044975436413,44.75,42.15,44.45,9.772723653502172,provisional_proxy_calibrated
3,2026-09-25T09:00:00+07:00,2026-09-26T09:00:00+07:00,11.732805744877673,3.988468407765953,19.2,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-25,39.46,40.05943004152942,24.38282080452865,55.98460985735793,44.79,40.54,46.15,11.716135438083638,provisional_proxy_calibrated
