lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-09-09T14:00:00+07:00,2026-09-10T14:00:00+07:00,16.354461508338122,7.076120523791696,23.81820550548202,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-09,16.22,18.234922006751038,10.667652986032467,25.527815781336606,19.29,17.84,19.18,6.164342029759036,provisional_proxy_calibrated
2,2026-09-10T14:00:00+07:00,2026-09-11T14:00:00+07:00,23.46839621714854,8.178970035478063,49.749999999999986,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-10,16.22,21.21227526409533,7.803631376663635,36.02402912956129,23.41,22.77,22.96,9.772723653502172,provisional_proxy_calibrated
3,2026-09-11T14:00:00+07:00,2026-09-12T14:00:00+07:00,30.73585338642343,13.480345990696136,51.0,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-11,16.22,25.121189613258146,7.364342534349587,44.65721926985806,23.1,21.03,23.18,11.716135438083638,provisional_proxy_calibrated
