tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
05-08-2026,00:00,16.0,Berawan,97.0,8.9
05-08-2026,01:00,16.0,Berawan,97.0,8.9
05-08-2026,02:00,16.0,Berawan,97.0,8.9
05-08-2026,03:00,16.0,Berawan,97.0,5.8
05-08-2026,04:00,16.0,Berawan,97.0,5.8
05-08-2026,05:00,16.0,Berawan,97.0,5.8
05-08-2026,06:00,18.0,Berawan,94.0,5.7
05-08-2026,07:00,18.0,Berawan,94.0,5.7
05-08-2026,08:00,18.0,Berawan,94.0,5.7
05-08-2026,09:00,20.0,Berawan,82.0,10.1
05-08-2026,10:00,20.0,Berawan,82.0,10.1
05-08-2026,11:00,20.0,Berawan,82.0,10.1
05-08-2026,12:00,20.0,Berawan,86.0,12.6
05-08-2026,13:00,20.0,Berawan,86.0,12.6
05-08-2026,14:00,20.0,Berawan,86.0,12.6
05-08-2026,15:00,18.0,Berawan,91.0,14.4
05-08-2026,16:00,18.0,Berawan,91.0,14.4
05-08-2026,17:00,18.0,Berawan,91.0,14.4
05-08-2026,18:00,16.0,Berawan,96.0,14.7
05-08-2026,19:00,16.0,Berawan,96.0,14.7
05-08-2026,20:00,16.0,Berawan,96.0,14.7
05-08-2026,21:00,16.0,Berawan,91.0,15.2
05-08-2026,22:00,16.0,Berawan,91.0,15.2
05-08-2026,23:00,16.0,Berawan,91.0,15.2
