jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.4,Tinggi,15.88,+/-1.42,96.4,+/-2.33,0.0,+/-0.0,15.88,+/-1.42,0.0,16.7,83.3,0.0,0.0,0.0,1.42,2.33,0.0,1.42,7,0.8571,0.0,0.0
01:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.3,Tinggi,15.63,+/-1.39,94.83,+/-3.34,0.0,+/-0.0,15.63,+/-1.39,0.0,16.7,83.3,0.0,0.0,0.0,1.39,3.34,0.0,1.39,7,0.8571,0.0,0.0
02:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.3,Tinggi,15.4,+/-1.45,94.33,+/-3.3,0.0,+/-0.0,15.4,+/-1.45,0.0,16.7,83.3,0.0,0.0,0.0,1.45,3.3,0.0,1.45,7,0.8571,0.0,0.0
03:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,89.4,Tinggi,15.15,+/-1.54,94.17,+/-3.24,0.0,+/-0.0,15.15,+/-1.54,0.0,0.0,100.0,0.0,0.0,0.0,1.54,3.24,0.0,1.54,7,0.8571,0.0,0.0
04:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.5,Tinggi,14.32,+/-0.88,93.83,+/-3.62,0.0,+/-0.0,14.32,+/-0.88,0.0,16.7,83.3,0.0,0.0,0.0,0.88,3.62,0.0,0.88,7,0.8571,0.0,0.0
05:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.8,Tinggi,13.68,+/-0.28,94.0,+/-4.32,0.0,+/-0.0,13.68,+/-0.28,0.0,16.7,83.3,0.0,0.0,0.0,0.28,4.32,0.0,0.28,7,0.8571,0.0,0.0
06:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,90.0,Tinggi,13.55,+/-0.05,94.5,+/-4.57,0.0,+/-0.0,13.55,+/-0.05,0.0,0.0,100.0,0.0,0.0,0.0,0.05,4.57,0.0,0.05,7,0.8571,0.0,0.0
07:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.3,Tinggi,14.46,+/-0.9,92.5,+/-4.75,0.0,+/-0.0,14.46,+/-0.9,0.0,33.3,66.7,0.0,0.0,0.0,0.9,4.75,0.0,0.9,7,0.8571,0.0,0.0
08:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.6,Tinggi,16.03,+/-0.19,85.83,+/-4.78,0.0,+/-0.0,16.03,+/-0.19,0.0,33.3,66.7,0.0,0.0,0.0,0.19,4.78,0.0,0.19,7,0.8571,0.0,0.0
09:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,85.4,Tinggi,19.07,+/-0.93,76.0,+/-4.43,0.0,+/-0.0,19.07,+/-0.93,0.0,83.3,16.7,0.0,0.0,0.0,0.93,4.43,0.0,0.93,7,0.8571,0.0,0.0
10:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,81.1,Tinggi,21.08,+/-0.97,67.17,+/-5.98,0.0,+/-0.0,21.08,+/-0.97,0.0,66.7,33.3,0.0,0.0,0.0,0.97,5.98,0.0,0.97,7,0.8571,0.0,0.0
11:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,76.5,Sedang,22.33,+/-1.24,63.67,+/-9.3,0.08,+/-0.11,22.33,+/-1.24,0.0,16.7,33.3,50.0,0.0,0.0,1.24,9.3,0.11,1.24,7,0.8571,0.0,0.0
12:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,76.1,Sedang,23.0,+/-1.62,63.33,+/-12.51,0.08,+/-0.11,23.0,+/-1.62,0.0,16.7,33.3,50.0,0.0,0.0,1.62,12.51,0.11,1.62,7,0.8571,0.0,0.0
13:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,75.8,Sedang,23.22,+/-1.88,65.0,+/-14.74,0.08,+/-0.11,23.22,+/-1.88,0.0,0.0,50.0,50.0,0.0,0.0,1.88,14.74,0.11,1.88,7,0.8571,0.0,0.0
14:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,71.2,Sedang,22.8,+/-1.89,68.67,+/-15.14,0.52,+/-0.67,22.8,+/-1.89,0.0,0.0,33.3,33.3,16.7,16.7,1.89,15.14,0.67,1.89,7,0.8571,0.0,0.0
15:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,71.8,Sedang,22.28,+/-1.01,75.33,+/-12.75,0.52,+/-0.67,22.28,+/-1.01,0.0,0.0,33.3,33.3,16.7,16.7,1.01,12.75,0.67,1.01,7,0.8571,0.0,0.0
16:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,75.7,Sedang,20.82,+/-1.57,80.0,+/-12.81,0.54,+/-0.65,20.82,+/-1.57,0.0,0.0,16.7,50.0,16.7,16.7,1.57,12.81,0.65,1.57,7,0.8571,0.0,0.0
17:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,80.4,Tinggi,19.88,+/-1.48,85.0,+/-10.41,0.33,+/-0.15,19.88,+/-1.48,0.0,0.0,16.7,66.7,16.7,0.0,1.48,10.41,0.15,1.48,7,0.8571,0.0,0.0
18:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,81.0,Tinggi,18.62,+/-1.45,91.33,+/-4.27,0.38,+/-0.08,18.62,+/-1.45,0.0,0.0,16.7,66.7,16.7,0.0,1.45,4.27,0.08,1.45,7,0.8571,0.0,0.0
19:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,81.0,Tinggi,17.52,+/-1.7,95.0,+/-2.08,0.35,+/-0.11,17.52,+/-1.7,0.0,0.0,16.7,66.7,16.7,0.0,1.7,2.08,0.11,1.7,7,0.8571,0.0,0.0
20:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.2,Tinggi,16.98,+/-1.78,96.0,+/-2.08,0.0,+/-0.0,16.98,+/-1.78,0.0,16.7,83.3,0.0,0.0,0.0,1.78,2.08,0.0,1.78,7,0.8571,0.0,0.0
21:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.0,Tinggi,16.65,+/-1.74,95.5,+/-3.1,0.0,+/-0.0,16.65,+/-1.74,0.0,33.3,66.7,0.0,0.0,0.0,1.74,3.1,0.0,1.74,7,0.8571,0.0,0.0
22:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.0,Tinggi,16.35,+/-1.75,96.4,+/-2.24,0.0,+/-0.0,16.35,+/-1.75,0.0,33.3,66.7,0.0,0.0,0.0,1.75,2.24,0.0,1.75,7,0.8571,0.0,0.0
23:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,76.9,Sedang,16.05,+/-1.64,96.4,+/-2.24,0.0,+/-0.0,16.05,+/-1.64,0.0,50.0,50.0,0.0,0.0,0.0,1.64,2.24,0.0,1.64,7,0.8571,0.0,0.0
