tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
03-09-2026,04:00,19.0,Cerah Berawan,91.0,1.8
03-09-2026,05:00,19.0,Cerah Berawan,91.0,1.8
03-09-2026,06:00,19.0,Cerah Berawan,91.0,1.8
03-09-2026,07:00,19.0,Cerah Berawan,91.0,1.8
03-09-2026,08:00,19.0,Cerah Berawan,91.0,1.8
03-09-2026,09:00,23.0,Cerah Berawan,71.0,2.6
03-09-2026,10:00,23.0,Cerah Berawan,71.0,2.6
03-09-2026,11:00,23.0,Cerah Berawan,71.0,2.6
03-09-2026,12:00,21.0,Berawan,82.0,3.6
03-09-2026,13:00,21.0,Berawan,82.0,3.6
03-09-2026,14:00,21.0,Berawan,82.0,3.6
03-09-2026,15:00,20.0,Petir,92.0,2.7
03-09-2026,16:00,20.0,Petir,92.0,2.7
03-09-2026,17:00,20.0,Petir,92.0,2.7
03-09-2026,18:00,18.0,Cerah Berawan,96.0,1.8
03-09-2026,19:00,18.0,Cerah Berawan,96.0,1.8
03-09-2026,20:00,18.0,Cerah Berawan,96.0,1.8
03-09-2026,21:00,17.0,Cerah,90.0,2.3
03-09-2026,22:00,17.0,Cerah,90.0,2.3
03-09-2026,23:00,17.0,Cerah,90.0,2.3
