tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
20-07-2026,00:00,16.0,Cerah Berawan,95.0,1.1
20-07-2026,01:00,16.0,Cerah Berawan,95.0,1.1
20-07-2026,02:00,16.0,Cerah Berawan,95.0,1.1
20-07-2026,03:00,17.0,Cerah Berawan,90.0,0.4
20-07-2026,04:00,17.0,Cerah Berawan,90.0,0.4
20-07-2026,05:00,17.0,Cerah Berawan,90.0,0.4
20-07-2026,06:00,18.0,Cerah,94.0,1.0
20-07-2026,07:00,18.0,Cerah,94.0,1.0
20-07-2026,08:00,18.0,Cerah,94.0,1.0
20-07-2026,09:00,22.0,Cerah Berawan,67.0,1.2
20-07-2026,10:00,22.0,Cerah Berawan,67.0,1.2
20-07-2026,11:00,22.0,Cerah Berawan,67.0,1.2
20-07-2026,12:00,23.0,Cerah Berawan,67.0,4.3
20-07-2026,13:00,23.0,Cerah Berawan,67.0,4.3
20-07-2026,14:00,23.0,Cerah Berawan,67.0,4.3
20-07-2026,15:00,20.0,Hujan Ringan,85.0,3.5
20-07-2026,16:00,20.0,Hujan Ringan,85.0,3.5
20-07-2026,17:00,20.0,Hujan Ringan,85.0,3.5
20-07-2026,18:00,18.0,Cerah Berawan,95.0,0.3
20-07-2026,19:00,18.0,Cerah Berawan,95.0,0.3
20-07-2026,20:00,18.0,Cerah Berawan,95.0,0.3
20-07-2026,21:00,17.0,Cerah,97.0,0.4
20-07-2026,22:00,17.0,Cerah,97.0,0.4
20-07-2026,23:00,17.0,Cerah,97.0,0.4
