lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-08-14T08:00:00+07:00,2026-08-15T08:00:00+07:00,0.8371431072577987,0.0,2.511429321773396,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-08-14,17.79,17.37040796537504,11.079486123295696,23.787909619774688,15.98,15.9,16.06,6.164342029759036,provisional_proxy_calibrated
2,2026-08-15T08:00:00+07:00,2026-08-16T08:00:00+07:00,0.6288413213497525,0.0,1.8865239640492573,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-08-15,17.79,16.94289857149991,6.9556245655284705,27.144722929940606,22.74,19.13,24.6,9.772723653502172,provisional_proxy_calibrated
3,2026-08-16T08:00:00+07:00,2026-08-17T08:00:00+07:00,2.8992945581832643,0.47999999999999976,5.937883674549795,5,"CMA,ECMWF,ICON,METEOFRANCE,UKMO",2026-08-16,17.79,16.88271566690098,4.598278204043604,29.463287038709105,27.69,22.2,31.83,11.716135438083638,provisional_proxy_calibrated
