lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,spatial_point_count,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status,irrigation_reference_m3s,ecological_release_reference_m3s,indicative_plant_available_m3s,design_discharge_m3s,engineering_scenario_status
1,2026-07-21T10:00:00+07:00,2026-07-22T10:00:00+07:00,4.029166666666666,1.7499999999999998,7.2375,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-07-21,1.58,2.5438516100723705,0.0,9.519822596384744,1.7,1.61,1.71,6.663402174310322,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
2,2026-07-22T10:00:00+07:00,2026-07-23T10:00:00+07:00,2.4708333333333337,0.17500000000000002,5.625,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-07-22,1.58,3.3246381513219028,0.0,14.836227219342149,3.33,3.29,3.35,10.901861367471971,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
3,2026-07-23T10:00:00+07:00,2026-07-24T10:00:00+07:00,1.2166666666666666,0.375,2.4125,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-07-23,1.58,3.9579273343892947,0.0,18.24600945982374,3.92,3.24,4.22,13.581617523844354,provisional_proxy_calibrated,3.0,0.6,0.3579273343892947,22.0,indicative_without_upstream_release_schedule
