lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-09-17T07:00:00+07:00,2026-09-18T07:00:00+07:00,12.334174719072967,1.1891267265845697,22.07825345316914,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-17,45.56,45.31828671448743,37.468763177577124,52.955977382851884,50.63,46.42,51.0,6.164342029759036,provisional_proxy_calibrated
2,2026-09-18T07:00:00+07:00,2026-09-19T07:00:00+07:00,14.073126830095928,4.764722477046229,23.549999999999997,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-18,45.56,45.35309381209618,32.58241405807061,57.949317807315936,66.16,48.26,79.26,9.772723653502172,provisional_proxy_calibrated
3,2026-09-19T07:00:00+07:00,2026-09-20T07:00:00+07:00,4.118494516416535,1.324627333545155,7.799999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-19,45.56,43.88075964931361,28.912691764011704,58.818390162057995,67.43,48.83,82.37,11.716135438083638,provisional_proxy_calibrated
