period_start_wib,period_end_wib,rain_mean_mm,rain_median_mm,rain_p10_mm,rain_p90_mm,model_spread_mm,model_count,model_list,model_agreement_rain_pct,data_status,hour_coverage_pct
2026-08-02 06:00:00+07:00,2026-08-02 09:00:00+07:00,0.19113315737912762,0.049999999999999996,0.0,0.5233994721373828,0.6486986187323436,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",33.33333333333333,periode_tidak_lengkap,0.0
2026-08-02 09:00:00+07:00,2026-08-02 12:00:00+07:00,2.2710806607133,2.4391267265845697,0.8,3.5741152555553306,3.595250813856054,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",83.33333333333334,cukup,100.0
2026-08-02 12:00:00+07:00,2026-08-02 15:00:00+07:00,9.479561336547773,7.596200651084843,4.366078798486054,16.476404560072417,19.452809120144835,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-08-02 15:00:00+07:00,2026-08-02 18:00:00+07:00,11.892029483290932,11.088664503310387,6.537423946562402,18.049999999999997,16.105205525070623,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-08-02 18:00:00+07:00,2026-08-02 21:00:00+07:00,11.509111630322758,6.499999999999998,2.5225857048243348,25.50474918614394,40.03568480605578,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-08-02 21:00:00+07:00,2026-08-03 00:00:00+07:00,2.7354752588649025,0.8730479280985157,0.09999999999999999,7.2333778484961915,8.866755696992385,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",83.33333333333334,cukup,100.0
2026-08-03 00:00:00+07:00,2026-08-03 03:00:00+07:00,0.8308004340565626,0.09999999999999999,0.0,2.392401302169688,4.3848026043393755,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",50.0,cukup,100.0
2026-08-03 03:00:00+07:00,2026-08-03 06:00:00+07:00,0.5179331163050519,0.0,0.0,1.5537993489151558,2.6075986978303116,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",33.33333333333333,cukup,100.0
2026-08-03 06:00:00+07:00,2026-08-03 09:00:00+07:00,0.28649945742929667,0.0,0.0,0.85949837228789,1.0,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",33.33333333333333,cukup,100.0
2026-08-03 09:00:00+07:00,2026-08-03 12:00:00+07:00,0.14519137560682294,0.03652396404925788,0.0,0.39905016277121097,0.49810032554242195,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",33.33333333333333,cukup,100.0
