lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,spatial_point_count,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status,irrigation_reference_m3s,ecological_release_reference_m3s,indicative_plant_available_m3s,design_discharge_m3s,engineering_scenario_status
1,2026-07-22T16:00:00+07:00,2026-07-23T16:00:00+07:00,2.9333333333333336,1.45,5.5875,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-07-22,1.74,2.5919042486137984,0.0,9.513886076489454,3.33,3.29,3.35,6.663402174310322,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
2,2026-07-23T16:00:00+07:00,2026-07-24T16:00:00+07:00,1.7166666666666668,0.8125,3.2875,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-07-23,1.74,3.2976590623965603,0.0,14.602754442368617,1.21,1.19,1.22,10.901861367471971,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
3,2026-07-24T16:00:00+07:00,2026-07-25T16:00:00+07:00,0.3916666666666668,0.037500000000000006,0.6875,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-07-24,1.74,3.8514480103206274,0.0,17.8520488743415,1.78,1.36,2.01,13.581617523844354,provisional_proxy_calibrated,3.0,0.6,0.25144801032062747,22.0,indicative_without_upstream_release_schedule
