lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-08-29T12:00:00+07:00,2026-08-30T12:00:00+07:00,0.9465671182100835,0.0,2.072321174876541,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-08-29,7.95,8.099908313388468,1.7924410674831943,14.434469432304722,7.47,7.45,7.47,6.164342029759036,provisional_proxy_calibrated
2,2026-08-30T12:00:00+07:00,2026-08-31T12:00:00+07:00,2.6671686285289185,0.14999999999999986,7.233458978239765,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-08-30,7.95,8.501555294039806,0.0,19.125376331007544,7.04,7.02,7.04,9.772723653502172,provisional_proxy_calibrated
3,2026-08-31T12:00:00+07:00,2026-09-01T12:00:00+07:00,5.257228574103729,1.3499999999999992,11.262551589402378,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-08-31,7.95,9.272260621807867,0.0,22.699698276053265,6.2,5.92,6.29,11.716135438083638,provisional_proxy_calibrated
