lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,spatial_point_count,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status,irrigation_reference_m3s,ecological_release_reference_m3s,indicative_plant_available_m3s,design_discharge_m3s,engineering_scenario_status
1,2026-07-25T15:00:00+07:00,2026-07-26T15:00:00+07:00,0.4625000000000001,0.0,1.2625000000000002,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-07-25,1.2,1.8286912724059123,0.0,8.570032682955707,1.97,1.95,1.98,6.663402174310322,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
2,2026-07-26T15:00:00+07:00,2026-07-27T15:00:00+07:00,0.22499999999999998,0.0125,0.5625,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-07-26,1.2,2.4138635573157794,0.0,13.424018159130808,1.93,1.92,1.94,10.901861367471971,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
3,2026-07-27T15:00:00+07:00,2026-07-28T15:00:00+07:00,0.30833333333333335,0.0125,0.7625000000000001,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-07-27,1.2,2.988184524987848,0.0,16.718831410597797,1.37,1.33,1.38,13.581617523844354,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
