period_start_wib,period_end_wib,rain_mean_mm,rain_median_mm,rain_p10_mm,rain_p90_mm,model_spread_mm,model_count,model_list,model_agreement_rain_pct,data_status,hour_coverage_pct
2026-08-02 06:00:00+07:00,2026-08-02 09:00:00+07:00,0.5579581302505924,0.5495250813856054,0.0,1.1243493093661716,1.4486986187323434,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",66.66666666666666,periode_tidak_lengkap,0.0
2026-08-02 09:00:00+07:00,2026-08-02 12:00:00+07:00,2.2864808777415813,2.4391267265845697,0.8,3.620315906640174,3.6876521160257423,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",83.33333333333334,cukup,100.0
2026-08-02 12:00:00+07:00,2026-08-02 15:00:00+07:00,9.512894669881105,7.696200651084843,4.366078798486054,16.476404560072417,19.452809120144835,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-08-02 15:00:00+07:00,2026-08-02 18:00:00+07:00,11.994720688772498,11.088664503310387,6.845497563007109,18.049999999999997,16.105205525070623,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-08-02 18:00:00+07:00,2026-08-02 21:00:00+07:00,10.927361359037405,5.609498372287888,2.5225857048243348,24.649999999999995,40.03568480605578,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-08-02 21:00:00+07:00,2026-08-03 00:00:00+07:00,1.8229245535229879,0.8730479280985157,0.09999999999999999,4.495725732470449,5.599999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",83.33333333333334,cukup,100.0
2026-08-03 00:00:00+07:00,2026-08-03 03:00:00+07:00,0.14984169379520182,0.09999999999999999,0.0,0.34952508138560545,0.3999999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",50.0,cukup,100.0
2026-08-03 03:00:00+07:00,2026-08-03 06:00:00+07:00,0.13301672092373698,0.0,0.0,0.39905016277121097,0.5,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",33.33333333333333,cukup,100.0
2026-08-03 06:00:00+07:00,2026-08-03 09:00:00+07:00,0.18317502712853517,0.0,0.0,0.5495250813856055,1.0,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",16.666666666666664,cukup,100.0
2026-08-03 09:00:00+07:00,2026-08-03 12:00:00+07:00,0.062174654683085945,0.01217465468308596,0.0,0.17434930936617188,0.29999999999999993,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",16.666666666666664,cukup,100.0
2026-08-03 12:00:00+07:00,2026-08-03 15:00:00+07:00,2.301208706541328,2.5269520719014835,1.4852225827816015,2.891451464940898,1.9999999999999993,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-08-03 15:00:00+07:00,2026-08-03 18:00:00+07:00,4.751243638170599,6.14155625982871,0.41217465468308595,7.699999999999999,7.875650690633828,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",83.33333333333334,cukup,100.0
2026-08-03 18:00:00+07:00,2026-08-03 21:00:00+07:00,1.5863473444537366,1.7,0.0,3.0590420333612096,3.38958894985875,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",66.66666666666666,cukup,100.0
