lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-09-21T09:00:00+07:00,2026-09-22T09:00:00+07:00,37.89586591244079,18.645417793623327,71.39999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-21,46.42,49.99500231222799,40.91990573066526,61.22532047914901,41.33,41.17,41.36,6.164342029759036,provisional_proxy_calibrated
2,2026-09-22T09:00:00+07:00,2026-09-23T09:00:00+07:00,23.937597613315727,12.740402304022084,43.449999999999996,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-22,46.42,51.25855566865221,37.04557975822971,68.76293813359776,39.47,39.46,39.46,9.772723653502172,provisional_proxy_calibrated
3,2026-09-23T09:00:00+07:00,2026-09-24T09:00:00+07:00,17.343765874102736,5.430801471824706,34.578545099333546,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-23,46.42,51.45408705016143,33.745923660132696,73.0733800893011,34.12,33.51,34.65,11.716135438083638,provisional_proxy_calibrated
