tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
31-07-2026,08:00,24.0,Cerah Berawan,68.0,5.3
31-07-2026,09:00,24.0,Cerah Berawan,68.0,5.3
31-07-2026,10:00,24.0,Cerah Berawan,68.0,5.3
31-07-2026,11:00,24.0,Cerah Berawan,68.0,5.3
31-07-2026,12:00,24.0,Cerah Berawan,68.0,5.3
31-07-2026,13:00,22.0,Hujan Ringan,81.0,1.9
31-07-2026,14:00,22.0,Hujan Ringan,81.0,1.9
31-07-2026,15:00,22.0,Hujan Ringan,81.0,1.9
31-07-2026,16:00,20.0,Cerah Berawan,90.0,0.8
31-07-2026,17:00,20.0,Cerah Berawan,90.0,0.8
31-07-2026,18:00,20.0,Cerah Berawan,90.0,0.8
31-07-2026,19:00,18.0,Cerah Berawan,97.0,0.6
31-07-2026,20:00,18.0,Cerah Berawan,97.0,0.6
31-07-2026,21:00,18.0,Cerah Berawan,97.0,0.6
31-07-2026,22:00,17.0,Berawan,95.0,0.4
31-07-2026,23:00,17.0,Berawan,95.0,0.4
