tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
08-09-2026,04:00,20.0,Cerah Berawan,93.0,0.8
08-09-2026,05:00,20.0,Cerah Berawan,93.0,0.8
08-09-2026,06:00,20.0,Cerah Berawan,93.0,0.8
08-09-2026,07:00,20.0,Cerah Berawan,93.0,0.8
08-09-2026,08:00,20.0,Cerah Berawan,93.0,0.8
08-09-2026,09:00,23.0,Berawan,69.0,4.9
08-09-2026,10:00,23.0,Berawan,69.0,4.9
08-09-2026,11:00,23.0,Berawan,69.0,4.9
08-09-2026,12:00,24.0,Hujan Ringan,61.0,8.3
08-09-2026,13:00,24.0,Hujan Ringan,61.0,8.3
08-09-2026,14:00,24.0,Hujan Ringan,61.0,8.3
08-09-2026,15:00,19.0,Berawan,90.0,6.9
08-09-2026,16:00,19.0,Berawan,90.0,6.9
08-09-2026,17:00,19.0,Berawan,90.0,6.9
08-09-2026,18:00,18.0,Cerah Berawan,96.0,2.4
08-09-2026,19:00,18.0,Cerah Berawan,96.0,2.4
08-09-2026,20:00,18.0,Cerah Berawan,96.0,2.4
08-09-2026,21:00,18.0,Cerah,95.0,2.3
08-09-2026,22:00,18.0,Cerah,95.0,2.3
08-09-2026,23:00,18.0,Cerah,95.0,2.3
