jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,76.7,Sedang,13.63,+/-1.31,96.83,+/-0.9,0.43,+/-0.64,13.63,+/-1.31,0.0,16.7,50.0,33.3,0.0,0.0,1.31,0.9,0.64,1.31,7,0.8571,0.0,0.0
01:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,76.9,Sedang,13.62,+/-1.29,98.0,+/-1.1,0.25,+/-0.38,13.62,+/-1.29,16.7,0.0,50.0,33.3,0.0,0.0,1.29,1.1,0.38,1.29,7,0.8571,0.0,0.0
02:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,77.1,Sedang,12.86,+/-0.45,97.8,+/-0.75,0.43,+/-0.65,12.86,+/-0.45,0.0,16.7,50.0,33.3,0.0,0.0,0.45,0.75,0.65,0.45,7,0.8571,0.0,0.0
03:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,76.6,Sedang,13.17,+/-1.47,97.2,+/-0.98,0.38,+/-0.6,13.17,+/-1.47,0.0,16.7,50.0,33.3,0.0,0.0,1.47,0.98,0.6,1.47,7,0.8571,0.0,0.0
04:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,76.8,Sedang,13.0,+/-1.48,96.67,+/-1.49,0.2,+/-0.4,13.0,+/-1.48,0.0,16.7,50.0,33.3,0.0,0.0,1.48,1.49,0.4,1.48,7,0.8571,0.0,0.0
05:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.5,Tinggi,12.36,+/-0.57,96.67,+/-1.49,0.13,+/-0.3,12.36,+/-0.57,0.0,16.7,66.7,16.7,0.0,0.0,0.57,1.49,0.3,0.57,7,0.8571,0.0,0.0
06:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.7,Tinggi,12.32,+/-0.84,96.2,+/-0.98,0.02,+/-0.04,12.32,+/-0.84,0.0,0.0,83.3,16.7,0.0,0.0,0.84,0.98,0.04,0.84,7,0.8571,0.0,0.0
07:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,89.5,Tinggi,13.1,+/-1.41,96.17,+/-2.27,0.0,+/-0.0,13.1,+/-1.41,0.0,0.0,100.0,0.0,0.0,0.0,1.41,2.27,0.0,1.41,7,0.8571,0.0,0.0
08:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,90.6,Tinggi,14.43,+/-0.98,92.5,+/-3.77,0.02,+/-0.04,14.43,+/-0.98,0.0,10.3,74.8,15.0,0.0,0.0,0.98,3.77,0.04,0.98,7,1.0,25.71,180.0
09:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,90.5,Tinggi,16.0,+/-0.76,86.83,+/-5.58,0.1,+/-0.22,16.0,+/-0.76,0.0,10.3,74.8,15.0,0.0,0.0,0.76,5.58,0.22,0.76,7,1.0,17.14,120.0
10:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,90.5,Tinggi,17.3,+/-0.95,81.14,+/-6.45,0.1,+/-0.22,17.3,+/-0.95,0.0,13.5,72.1,14.4,0.0,0.0,0.95,6.45,0.22,0.95,7,1.0,8.57,60.0
11:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,87.0,Tinggi,19.71,+/-2.13,74.4,+/-4.16,0.05,+/-0.08,19.71,+/-2.13,0.0,17.2,55.2,27.6,0.0,0.0,2.13,4.16,0.08,2.13,7,1.0,0.0,0.0
12:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,87.0,Tinggi,19.72,+/-1.01,72.04,+/-4.21,0.15,+/-0.26,19.72,+/-1.01,0.0,13.5,57.7,28.8,0.0,0.0,1.01,4.21,0.26,1.01,7,1.0,8.57,60.0
13:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,89.9,Tinggi,20.2,+/-1.12,70.91,+/-11.16,0.14,+/-0.12,20.2,+/-1.12,0.0,0.0,28.8,71.2,0.0,0.0,1.12,11.16,0.12,1.12,7,1.0,8.57,60.0
14:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,90.4,Tinggi,19.31,+/-1.72,79.34,+/-12.29,1.35,+/-0.78,19.31,+/-1.72,0.0,0.0,13.8,72.4,13.8,0.0,1.72,12.29,0.78,1.72,7,1.0,0.0,0.0
