lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-07-20T15:00:00+07:00,2026-07-21T15:00:00+07:00,9.899826259614986,4.4951977003227,17.28912672658457,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-07-20,3.95,5.67845989653561,0.0,12.960097473708537,5.4,5.34,5.43,6.164342029759036,provisional_proxy_calibrated
2,2026-07-21T15:00:00+07:00,2026-07-22T15:00:00+07:00,9.860960487096888,3.4268367782265656,17.575650690633825,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-07-21,3.95,7.303912986441542,0.0,19.297642144580948,7.78,5.67,6.08,9.772723653502172,provisional_proxy_calibrated
3,2026-07-22T15:00:00+07:00,2026-07-23T15:00:00+07:00,10.033490249504785,2.2896827636538135,21.969058495740658,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-07-22,3.95,8.864111654872044,0.0,24.48115579737089,12.6,8.48,13.01,11.716135438083638,provisional_proxy_calibrated
