window_start_wib,window_end_wib,horizon_hours,rain_mean_mm,rain_median_mm,rain_p10_mm,rain_p90_mm,model_spread_mm,model_count,model_list,model_agreement_rain_pct,data_status,provisional_area_km2,gross_rain_volume_m3,volume_note
2026-07-26 16:00:00+07:00,2026-07-27 16:00:00+07:00,24,2.18082747730442,0.9999999999999999,0.5116262162088077,5.030856215704452,5.981953092653008,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,137.80034533369647,300518.77948576317,Volume hujan bruto; bukan debit/inflow.
2026-07-26 16:00:00+07:00,2026-07-28 16:00:00+07:00,48,8.105870024917746,6.2486133301774585,1.4689967445757797,16.599999999999998,23.362006510848435,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,137.80034533369647,1116991.688663724,Volume hujan bruto; bukan debit/inflow.
2026-07-26 16:00:00+07:00,2026-07-29 16:00:00+07:00,72,24.41365124340838,14.25726077577687,4.433692954448283,54.55,76.59999999999998,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,137.80034533369647,3364209.572198103,Volume hujan bruto; bukan debit/inflow.
