tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
31-07-2026,04:00,18.0,Berawan,91.0,0.7
31-07-2026,05:00,18.0,Berawan,91.0,0.7
31-07-2026,06:00,18.0,Berawan,91.0,0.7
31-07-2026,07:00,18.0,Berawan,91.0,0.7
31-07-2026,08:00,18.0,Berawan,91.0,0.7
31-07-2026,09:00,23.0,Berawan,64.0,3.6
31-07-2026,10:00,23.0,Berawan,64.0,3.6
31-07-2026,11:00,23.0,Berawan,64.0,3.6
31-07-2026,12:00,23.0,Berawan,63.0,8.2
31-07-2026,13:00,23.0,Berawan,63.0,8.2
31-07-2026,14:00,23.0,Berawan,63.0,8.2
31-07-2026,15:00,20.0,Berawan,87.0,3.7
31-07-2026,16:00,20.0,Berawan,87.0,3.7
31-07-2026,17:00,20.0,Berawan,87.0,3.7
31-07-2026,18:00,18.0,Cerah Berawan,95.0,0.2
31-07-2026,19:00,18.0,Cerah Berawan,95.0,0.2
31-07-2026,20:00,18.0,Cerah Berawan,95.0,0.2
31-07-2026,21:00,17.0,Berawan,97.0,0.6
31-07-2026,22:00,17.0,Berawan,97.0,0.6
31-07-2026,23:00,17.0,Berawan,97.0,0.6
