lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-09-16T09:00:00+07:00,2026-09-17T09:00:00+07:00,20.5884186382198,5.303799348915155,37.41599350993116,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-16,45.13,46.160529293223505,37.685083911774655,54.86927651559579,50.42,45.03,49.88,6.164342029759036,provisional_proxy_calibrated
2,2026-09-17T09:00:00+07:00,2026-09-18T09:00:00+07:00,13.210847071643293,1.8686815610213663,26.428715676443318,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-17,45.13,46.0176263118368,32.348684289230505,60.190374634827464,50.63,46.42,51.0,9.772723653502172,provisional_proxy_calibrated
3,2026-09-18T09:00:00+07:00,2026-09-19T09:00:00+07:00,10.361519193574836,4.703324430300761,20.137277833487843,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-18,45.13,45.451922485305914,29.202970582811332,62.798963713932594,57.4,44.92,65.53,11.716135438083638,provisional_proxy_calibrated
