lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,spatial_point_count,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status,irrigation_reference_m3s,ecological_release_reference_m3s,indicative_plant_available_m3s,design_discharge_m3s,engineering_scenario_status
1,2026-09-16T09:00:00+07:00,2026-09-17T09:00:00+07:00,0.30833333333333335,0.0,0.925,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-09-16,0.01,0.6622488929023057,0.0,7.385729228480555,0.0,0.0,0.01,6.663402174310322,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
2,2026-09-17T09:00:00+07:00,2026-09-18T09:00:00+07:00,1.2291666666666667,0.125,3.225,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-09-17,0.01,1.383064631636658,0.0,12.53749871670643,0.0,0.0,0.0,10.901861367471971,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
3,2026-09-18T09:00:00+07:00,2026-09-19T09:00:00+07:00,3.1500000000000004,0.11250000000000002,7.175000000000001,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-09-18,0.01,2.2676484764283393,0.0,16.485782652852574,0.0,0.0,0.0,13.581617523844354,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
