lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-09-07T14:00:00+07:00,2026-09-08T14:00:00+07:00,29.513418868032414,9.981233150423748,53.89999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-07,12.18,16.41164190744187,7.293945330646091,26.26334495834086,14.11,13.31,13.67,6.164342029759036,provisional_proxy_calibrated
2,2026-09-08T14:00:00+07:00,2026-09-09T14:00:00+07:00,24.04791808789639,9.469058495740661,44.699999999999996,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-08,12.18,19.579079995312764,4.814575092911797,35.954642763289286,17.79,16.06,16.46,9.772723653502172,provisional_proxy_calibrated
3,2026-09-09T14:00:00+07:00,2026-09-10T14:00:00+07:00,24.08840393884567,10.729612299036127,41.849999999999994,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-09,12.18,22.574646784204855,4.127331760537839,43.2082107878161,21.06,16.95,20.95,11.716135438083638,provisional_proxy_calibrated
