tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
11-09-2026,00:00,16.0,Berawan,92.0,2.8
11-09-2026,01:00,16.0,Berawan,92.0,2.8
11-09-2026,02:00,16.0,Berawan,92.0,2.8
11-09-2026,03:00,16.0,Berawan,92.0,2.8
11-09-2026,04:00,16.0,Cerah Berawan,91.0,3.4
11-09-2026,05:00,16.0,Cerah Berawan,91.0,3.4
11-09-2026,06:00,16.0,Cerah Berawan,91.0,3.4
11-09-2026,07:00,20.0,Cerah Berawan,83.0,3.4
11-09-2026,08:00,20.0,Cerah Berawan,83.0,3.4
11-09-2026,09:00,20.0,Cerah Berawan,83.0,3.4
11-09-2026,10:00,23.0,Berawan,69.0,7.3
11-09-2026,11:00,23.0,Berawan,69.0,7.3
11-09-2026,12:00,23.0,Berawan,69.0,7.3
11-09-2026,13:00,21.0,Berawan,83.0,7.3
11-09-2026,14:00,21.0,Berawan,83.0,7.3
11-09-2026,15:00,21.0,Berawan,83.0,7.3
11-09-2026,16:00,18.0,Berawan,96.0,0.6
11-09-2026,17:00,18.0,Berawan,96.0,0.6
11-09-2026,18:00,18.0,Berawan,96.0,0.6
11-09-2026,19:00,18.0,Berawan,95.0,0.6
11-09-2026,20:00,18.0,Berawan,95.0,0.6
11-09-2026,21:00,18.0,Berawan,95.0,0.6
11-09-2026,22:00,17.0,Berawan,94.0,1.8
11-09-2026,23:00,17.0,Berawan,94.0,1.8
