tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
19-07-2026,00:00,15.0,Cerah Berawan,96.0,0.3
19-07-2026,01:00,15.0,Cerah Berawan,96.0,0.3
19-07-2026,02:00,15.0,Cerah Berawan,96.0,0.3
19-07-2026,03:00,15.0,Cerah Berawan,96.0,0.3
19-07-2026,04:00,15.0,Cerah Berawan,93.0,0.2
19-07-2026,05:00,15.0,Cerah Berawan,93.0,0.2
19-07-2026,06:00,15.0,Cerah Berawan,93.0,0.2
19-07-2026,07:00,19.0,Cerah Berawan,87.0,1.0
19-07-2026,08:00,19.0,Cerah Berawan,87.0,1.0
19-07-2026,09:00,19.0,Cerah Berawan,87.0,1.0
19-07-2026,10:00,23.0,Cerah Berawan,70.0,3.9
19-07-2026,11:00,23.0,Cerah Berawan,70.0,3.9
19-07-2026,12:00,23.0,Cerah Berawan,70.0,3.9
19-07-2026,13:00,19.0,Hujan Ringan,92.0,6.2
19-07-2026,14:00,19.0,Hujan Ringan,92.0,6.2
19-07-2026,15:00,19.0,Hujan Ringan,92.0,6.2
19-07-2026,16:00,18.0,Cerah Berawan,96.0,2.4
19-07-2026,17:00,18.0,Cerah Berawan,96.0,2.4
19-07-2026,18:00,18.0,Cerah Berawan,96.0,2.4
19-07-2026,19:00,17.0,Cerah Berawan,96.0,0.2
19-07-2026,20:00,17.0,Cerah Berawan,96.0,0.2
19-07-2026,21:00,17.0,Cerah Berawan,96.0,0.2
19-07-2026,22:00,16.0,Berawan,92.0,1.3
19-07-2026,23:00,16.0,Berawan,92.0,1.3
