lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-09-15T07:00:00+07:00,2026-09-16T07:00:00+07:00,69.7196367925884,19.602979697254604,153.81688924248095,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-15,30.26,39.55500482371364,25.812798275630406,58.43523060079325,40.64,35.56,43.06,6.164342029759036,provisional_proxy_calibrated
2,2026-09-16T07:00:00+07:00,2026-09-17T07:00:00+07:00,40.615330959332475,26.631062573313976,53.26493030468346,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-16,30.26,43.92697822640706,24.887740749692075,67.61369797819017,50.42,45.03,49.88,9.772723653502172,provisional_proxy_calibrated
3,2026-09-17T07:00:00+07:00,2026-09-18T07:00:00+07:00,21.663139699478517,3.7499999999999996,48.75650763202485,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-17,30.26,45.187613526946976,22.017144889698436,74.13249289450225,62.16,43.72,68.42,11.716135438083638,provisional_proxy_calibrated
