lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-09-07T09:00:00+07:00,2026-09-08T09:00:00+07:00,26.78263346120271,11.506883841057574,46.13674227502101,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-07,12.18,15.99873484138979,7.524630593909336,25.089505387421,14.11,13.31,13.67,6.164342029759036,provisional_proxy_calibrated
2,2026-09-08T09:00:00+07:00,2026-09-09T09:00:00+07:00,28.73931712642816,8.957346064331755,55.81487958248226,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-08,12.18,19.898736767201125,4.954923861366986,36.52738655462251,17.79,16.06,16.46,9.772723653502172,provisional_proxy_calibrated
3,2026-09-09T09:00:00+07:00,2026-09-10T09:00:00+07:00,20.455711367349434,10.082325740806752,31.442701937402376,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-09,12.18,22.327061073194578,4.16192103886168,42.17513907483364,21.06,16.95,20.95,11.716135438083638,provisional_proxy_calibrated
