lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-09-17T09:00:00+07:00,2026-09-18T09:00:00+07:00,11.984072460813051,1.8891267265845697,22.922662548002354,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-17,45.56,45.26534967450077,37.57460633373049,53.0836558452544,50.63,46.42,51.0,6.164342029759036,provisional_proxy_calibrated
2,2026-09-18T09:00:00+07:00,2026-09-19T09:00:00+07:00,18.40000903873887,10.437560815369118,26.499999999999993,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-18,45.56,45.95737564728055,33.54006813393296,58.515874729486754,66.16,48.26,79.26,9.772723653502172,provisional_proxy_calibrated
3,2026-09-19T09:00:00+07:00,2026-09-20T09:00:00+07:00,4.169286047440527,1.8469350141905068,7.35,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-19,45.56,44.45876401205735,29.895506120628056,59.285067611037505,67.43,48.83,82.37,11.716135438083638,provisional_proxy_calibrated
