lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-09-10T09:00:00+07:00,2026-09-11T09:00:00+07:00,25.27771241703736,9.92717785660288,50.05,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-10,17.92,21.18862694336217,12.703214875720336,31.098650548721217,23.41,22.77,22.96,6.164342029759036,provisional_proxy_calibrated
2,2026-09-11T09:00:00+07:00,2026-09-12T09:00:00+07:00,32.2974572444015,12.542457021759379,63.44999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-11,17.92,25.334991744912962,10.384584569971786,43.35331479055962,25.33,25.3,25.36,9.772723653502172,provisional_proxy_calibrated
3,2026-09-12T09:00:00+07:00,2026-09-13T09:00:00+07:00,29.92842886084479,22.053509556041167,34.74999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-12,17.92,28.890145428150685,11.096561059987524,49.11756532727714,22.45,21.8,23.02,11.716135438083638,provisional_proxy_calibrated
