lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,spatial_point_count,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status,irrigation_reference_m3s,ecological_release_reference_m3s,indicative_plant_available_m3s,design_discharge_m3s,engineering_scenario_status
1,2026-08-06T08:00:00+07:00,2026-08-07T08:00:00+07:00,0.45,0.0125,1.1125,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-08-06,1.01,1.6436328504569322,0.0,8.371578454778067,0.67,0.61,0.69,6.663402174310322,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
2,2026-08-07T08:00:00+07:00,2026-08-08T08:00:00+07:00,0.2125,0.0,0.6375,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-08-07,1.01,2.233586518416856,0.0,13.23930418029558,0.77,0.73,0.8,10.901861367471971,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
3,2026-08-08T08:00:00+07:00,2026-08-09T08:00:00+07:00,1.1875,0.0,3.5625,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-08-08,1.01,2.8994036410299135,0.0,16.81289277613518,0.92,0.64,1.17,13.581617523844354,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
