period_start_wib,period_end_wib,rain_mean_mm,rain_median_mm,rain_p10_mm,rain_p90_mm,model_spread_mm,model_count,model_list,model_agreement_rain_pct,data_status,hour_coverage_pct
2026-09-08 12:00:00+07:00,2026-09-08 15:00:00+07:00,2.533767127089219,2.4513013812676556,0.75,4.4,4.4,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",83.33333333333334,periode_tidak_lengkap,0.0
2026-09-08 15:00:00+07:00,2026-09-08 18:00:00+07:00,17.507915043942916,8.335080628518359,4.388664503310389,39.8,57.29999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-09-08 18:00:00+07:00,2026-09-08 21:00:00+07:00,13.622482871385687,8.016147232889413,2.051301381267656,30.79999999999999,44.097397237464676,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-09-08 21:00:00+07:00,2026-09-09 00:00:00+07:00,3.5431562064122324,2.609023453673495,0.0,8.020445165563201,9.299999999999997,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",66.66666666666666,cukup,100.0
2026-09-09 00:00:00+07:00,2026-09-09 03:00:00+07:00,1.0028844433156376,0.09999999999999999,0.0,2.908653329946913,2.9094983722878895,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",50.0,cukup,100.0
2026-09-09 03:00:00+07:00,2026-09-09 06:00:00+07:00,0.0,0.0,0.0,0.0,0.0,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",0.0,cukup,100.0
2026-09-09 06:00:00+07:00,2026-09-09 09:00:00+07:00,0.0,0.0,0.0,0.0,0.0,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",0.0,cukup,100.0
2026-09-09 09:00:00+07:00,2026-09-09 12:00:00+07:00,0.1130422421948567,0.0,0.0,0.3391267265845701,0.37825345316914033,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",33.33333333333333,cukup,100.0
2026-09-09 12:00:00+07:00,2026-09-09 15:00:00+07:00,1.8498932436630204,1.7999999999999998,0.23360093250300712,3.5160787984860544,4.918859875769063,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",83.33333333333334,cukup,100.0
2026-09-09 15:00:00+07:00,2026-09-09 18:00:00+07:00,8.054586957040812,6.901301381267656,2.7042742675295504,14.558185222325228,15.091451464940896,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-09-09 18:00:00+07:00,2026-09-09 21:00:00+07:00,4.835237239570982,3.683921201513945,2.456173941987128,8.365616575211872,8.787652116025741,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-09-09 21:00:00+07:00,2026-09-10 00:00:00+07:00,0.5730129964692449,0.4652396404925787,0.0,1.2537993489151558,1.6075986978303118,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",66.66666666666666,cukup,100.0
2026-09-10 00:00:00+07:00,2026-09-10 03:00:00+07:00,0.08333333333333331,0.0,0.0,0.24999999999999994,0.4999999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",16.666666666666664,cukup,100.0
2026-09-10 03:00:00+07:00,2026-09-10 06:00:00+07:00,0.0,0.0,0.0,0.0,0.0,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",0.0,cukup,100.0
2026-09-10 06:00:00+07:00,2026-09-10 09:00:00+07:00,0.0,0.0,0.0,0.0,0.0,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",0.0,cukup,100.0
2026-09-10 09:00:00+07:00,2026-09-10 12:00:00+07:00,0.5666666666666665,0.19999999999999998,0.0,1.4999999999999998,1.5999999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",50.0,cukup,100.0
2026-09-10 12:00:00+07:00,2026-09-10 15:00:00+07:00,3.492286657451295,3.616078798486054,0.9607811738678311,5.899999999999999,5.891451464940899,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-09-10 15:00:00+07:00,2026-09-10 18:00:00+07:00,6.5098251434098025,5.768219337747184,3.8047491861439444,9.95650690633828,10.390501627712109,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-09-10 18:00:00+07:00,2026-09-10 21:00:00+07:00,2.6758501216971347,2.3518996744575777,1.4065069063382805,4.269143784295546,5.199999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-09-10 21:00:00+07:00,2026-09-11 00:00:00+07:00,0.28029677704213557,0.0,0.0,0.8408903311264068,0.8817806622528136,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",33.33333333333333,cukup,100.0
2026-09-11 00:00:00+07:00,2026-09-11 03:00:00+07:00,0.0,0.0,0.0,0.0,0.0,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",0.0,cukup,100.0
2026-09-11 03:00:00+07:00,2026-09-11 06:00:00+07:00,0.0,0.0,0.0,0.0,0.0,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",0.0,cukup,100.0
2026-09-11 06:00:00+07:00,2026-09-11 09:00:00+07:00,0.0,0.0,0.0,0.0,0.0,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",0.0,cukup,100.0
2026-09-11 09:00:00+07:00,2026-09-11 12:00:00+07:00,1.361307067171315,0.5499999999999999,0.03782534531691404,3.496095856197031,5.199999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",66.66666666666666,cukup,100.0
2026-09-11 12:00:00+07:00,2026-09-11 15:00:00+07:00,3.121358109713554,1.8199829422890224,0.5518996744575779,6.992191712394062,9.999999999999998,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,periode_tidak_lengkap,0.0
