lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,spatial_point_count,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status,irrigation_reference_m3s,ecological_release_reference_m3s,indicative_plant_available_m3s,design_discharge_m3s,engineering_scenario_status
1,2026-09-08T07:00:00+07:00,2026-09-09T07:00:00+07:00,0.049999999999999996,0.0,0.1375,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-09-08,0.01,0.6370810145333095,0.0,7.309007792807324,0.01,0.01,0.01,6.663402174310322,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
2,2026-09-09T07:00:00+07:00,2026-09-10T07:00:00+07:00,0.6916666666666668,0.0,1.9125,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-09-09,0.01,1.3063472157185705,0.0,12.335395360369242,0.01,0.01,0.01,10.901861367471971,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
3,2026-09-10T07:00:00+07:00,2026-09-11T07:00:00+07:00,2.2208333333333337,0.0,4.4125,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-09-10,0.01,2.1028948935661624,0.0,16.0210971139628,0.01,0.01,0.01,13.581617523844354,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
