lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-09-01T10:00:00+07:00,2026-09-02T10:00:00+07:00,13.705489476181853,7.061712431408904,23.35428107852226,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-01,5.9,8.094313847928039,0.9254027736002017,15.717596672341303,4.71,4.69,4.71,6.164342029759036,provisional_proxy_calibrated
2,2026-09-02T10:00:00+07:00,2026-09-03T10:00:00+07:00,32.31237831752646,17.91761423356455,49.749999999999986,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-02,5.9,12.978764576391349,0.08137000966741148,26.765091439253155,4.81,4.79,4.81,9.772723653502172,provisional_proxy_calibrated
3,2026-09-03T10:00:00+07:00,2026-09-04T10:00:00+07:00,18.247755283614527,4.093351139398476,31.59118197729081,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-03,5.9,15.462101092978044,0.0,32.98388315960522,4.6,4.38,4.69,11.716135438083638,provisional_proxy_calibrated
