period_start_wib,period_end_wib,rain_mean_mm,rain_median_mm,rain_p10_mm,rain_p90_mm,model_spread_mm,model_count,model_list,model_agreement_rain_pct,data_status,hour_coverage_pct
2026-08-23 06:00:00+07:00,2026-08-23 09:00:00+07:00,0.016666666666666666,0.0,0.0,0.049999999999999996,0.09999999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",0.0,periode_tidak_lengkap,0.0
2026-08-23 09:00:00+07:00,2026-08-23 12:00:00+07:00,0.23392543329401683,0.149050162771211,0.0,0.5527261371108395,0.7999999999999998,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",50.0,cukup,100.0
2026-08-23 12:00:00+07:00,2026-08-23 15:00:00+07:00,6.110408779810345,2.2,0.8033244303007614,15.327901909130272,28.2,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",83.33333333333334,cukup,100.0
2026-08-23 15:00:00+07:00,2026-08-23 18:00:00+07:00,11.983999528332626,5.103898259455467,3.4481003255424216,27.399999999999995,36.39999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-08-23 18:00:00+07:00,2026-08-23 21:00:00+07:00,3.4888309641935926,3.1041450086065216,1.6999999999999997,5.662347883974254,4.799999999999997,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-08-23 21:00:00+07:00,2026-08-24 00:00:00+07:00,0.20094983722878898,0.09999999999999999,0.0,0.5028495116863669,0.7999999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",50.0,cukup,100.0
2026-08-24 00:00:00+07:00,2026-08-24 03:00:00+07:00,0.11682497287146482,0.0,0.0,0.35047491861439445,0.7009498372287889,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",16.666666666666664,cukup,100.0
2026-08-24 03:00:00+07:00,2026-08-24 06:00:00+07:00,0.051424755843183484,0.0,0.0,0.15427426752955045,0.3085485350591009,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",16.666666666666664,cukup,100.0
2026-08-24 06:00:00+07:00,2026-08-24 09:00:00+07:00,0.0,0.0,0.0,0.0,0.0,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",0.0,cukup,100.0
2026-08-24 09:00:00+07:00,2026-08-24 12:00:00+07:00,0.5334916395381315,0.29999999999999993,0.0,1.3004749186143945,1.495250813856055,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",50.0,cukup,100.0
2026-08-24 12:00:00+07:00,2026-08-24 15:00:00+07:00,5.378584722368117,4.994227456767382,4.153324430300761,6.988202280036209,3.9,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-08-24 15:00:00+07:00,2026-08-24 18:00:00+07:00,11.013801111920479,6.446231926112771,5.24517140964867,21.349999999999998,19.10965718070266,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-08-24 18:00:00+07:00,2026-08-24 21:00:00+07:00,1.726693202588945,1.4769520719014841,0.7917294891198824,2.911398046745468,2.622796093490935,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-08-24 21:00:00+07:00,2026-08-25 00:00:00+07:00,0.035074701586113144,0.0,0.0,0.10522410475833943,0.199050162771211,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",16.666666666666664,cukup,100.0
2026-08-25 00:00:00+07:00,2026-08-25 03:00:00+07:00,0.021732465220207952,0.0,0.0,0.06519739566062385,0.11519739566062384,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",16.666666666666664,cukup,100.0
2026-08-25 03:00:00+07:00,2026-08-25 06:00:00+07:00,0.016666666666666666,0.0,0.0,0.049999999999999996,0.09999999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",0.0,cukup,100.0
2026-08-25 06:00:00+07:00,2026-08-25 09:00:00+07:00,0.0,0.0,0.0,0.0,0.0,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",0.0,cukup,100.0
2026-08-25 09:00:00+07:00,2026-08-25 12:00:00+07:00,0.2599749860544595,0.0,0.0,0.7799249581633785,0.7999999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",33.33333333333333,cukup,100.0
