lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-08-22T09:00:00+07:00,2026-08-23T09:00:00+07:00,7.824631299028233,5.439503661303864,10.188664503310388,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-08-22,12.46,13.396464946526327,6.871480863902423,19.918259455703385,9.89,9.89,9.89,6.164342029759036,provisional_proxy_calibrated
2,2026-08-23T09:00:00+07:00,2026-08-24T09:00:00+07:00,20.407919850901713,8.109948826867067,35.24999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-08-23,12.46,16.18295557679294,4.210347341459212,28.537234246074625,8.8,8.79,8.79,9.772723653502172,provisional_proxy_calibrated
3,2026-08-24T09:00:00+07:00,2026-08-25T09:00:00+07:00,18.940644466035817,9.779469545881911,34.349999999999994,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-08-24,12.46,18.59100180415137,3.413392482539386,35.073586819779294,7.42,7.2,7.58,11.716135438083638,provisional_proxy_calibrated
