lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,spatial_point_count,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status,irrigation_reference_m3s,ecological_release_reference_m3s,indicative_plant_available_m3s,design_discharge_m3s,engineering_scenario_status
1,2026-09-21T07:00:00+07:00,2026-09-22T07:00:00+07:00,3.0583333333333336,0.2625,4.6875,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-09-21,0.24,1.1527089275703863,0.0,7.974831109014217,2.48,2.14,2.52,6.663402174310322,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
2,2026-09-22T07:00:00+07:00,2026-09-23T07:00:00+07:00,6.254166666666666,1.775,10.2625,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-09-22,0.24,2.3471808673541568,0.0,13.79312493957974,5.43,5.34,5.51,10.901861367471971,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
3,2026-09-23T07:00:00+07:00,2026-09-24T07:00:00+07:00,2.4499999999999997,0.1125,5.2875000000000005,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-09-23,0.24,3.1323133702950736,0.0,17.516816372810545,5.14,4.7,5.54,13.581617523844354,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
