lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-09-09T07:00:00+07:00,2026-09-10T07:00:00+07:00,15.464128724518112,6.279919872706852,23.93904143802968,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-09,16.22,18.100299675513412,10.547263857686469,25.54608671916172,19.29,17.84,19.18,6.164342029759036,provisional_proxy_calibrated
2,2026-09-10T07:00:00+07:00,2026-09-11T07:00:00+07:00,15.637256365705753,10.10864744559941,26.349999999999998,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-10,16.22,19.901114327502246,7.981783393132069,32.503087833496025,23.41,22.77,22.96,9.772723653502172,provisional_proxy_calibrated
3,2026-09-11T07:00:00+07:00,2026-09-12T07:00:00+07:00,27.94923639628433,10.22659544240609,50.39999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-11,16.22,23.462359798535992,7.040501614680432,41.24341318496697,23.1,21.03,23.18,11.716135438083638,provisional_proxy_calibrated
