lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,spatial_point_count,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status,irrigation_reference_m3s,ecological_release_reference_m3s,indicative_plant_available_m3s,design_discharge_m3s,engineering_scenario_status
1,2026-09-14T07:00:00+07:00,2026-09-15T07:00:00+07:00,0.025000000000000005,0.0,0.07500000000000001,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-09-14,0.03,0.6539970577569036,0.0,7.322270434332193,0.02,0.02,0.02,6.663402174310322,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
2,2026-09-15T07:00:00+07:00,2026-09-16T07:00:00+07:00,0.19166666666666674,0.037500000000000006,0.43750000000000006,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-09-15,0.03,1.274002855687652,0.0,12.204527589653285,0.01,0.01,0.01,10.901861367471971,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
3,2026-09-16T07:00:00+07:00,2026-09-17T07:00:00+07:00,0.11666666666666668,0.0,0.28750000000000003,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",3,2026-09-16,0.03,1.8666026373033031,0.0,15.492597599274625,0.0,0.0,0.01,13.581617523844354,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
