lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,spatial_point_count,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status,irrigation_reference_m3s,ecological_release_reference_m3s,indicative_plant_available_m3s,design_discharge_m3s,engineering_scenario_status
1,2026-08-15T10:00:00+07:00,2026-08-16T10:00:00+07:00,0.1416666666666667,0.0,0.4000000000000001,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-08-15,0.03,0.6653631963751601,0.0,7.353933249054478,0.02,0.02,0.02,6.663402174310321,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
2,2026-08-16T10:00:00+07:00,2026-08-17T10:00:00+07:00,0.9750000000000001,0.0,2.325,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-08-16,0.03,1.361316031450921,0.0,12.419051851646694,0.0,0.0,0.0,10.901861367471971,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
3,2026-08-17T10:00:00+07:00,2026-08-18T10:00:00+07:00,0.8875000000000001,0.0,2.6625,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-08-17,0.03,2.026183015136736,0.0,15.931549568052883,0.01,0.0,0.02,13.581617523844354,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
