valid_time_wib,rain_mean_mm,rain_median_mm,rain_p10_mm,rain_p90_mm,model_spread_mm,model_count,model_list,model_agreement_rain_pct,data_status
2026-09-13T09:00:00+07:00,0.1696786093398519,0.0,0.0,0.5090358280195557,0.9933511393984771,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",16.666666666666664,cukup
2026-09-13T10:00:00+07:00,0.06825179110565836,0.0,0.0,0.20475537331697508,0.397150488313633,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",16.666666666666664,cukup
2026-09-13T11:00:00+07:00,0.8319151319020147,0.4747205166406343,0.08782534531691404,1.9331995337484962,2.297397237464687,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",66.66666666666666,cukup
2026-09-13T12:00:00+07:00,1.1847932848094789,0.8045032290039644,0.46477741721839827,2.285099208206074,1.9730479280985151,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup
2026-09-13T13:00:00+07:00,1.9008147808460396,2.236523964049258,1.0552055250706245,2.410714853418237,1.6214297068364742,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup
2026-09-13T14:00:00+07:00,3.5699136702584084,2.8417294891198823,2.275774065209355,5.592237456445989,4.451301381267656,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup
2026-09-13T15:00:00+07:00,3.6089446771196037,3.683458978239764,2.3752991465949607,4.768075906524086,3.151301381267655,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup
2026-09-13T16:00:00+07:00,2.9754540503829916,2.7571237792159167,2.211430084327123,3.957808287605936,2.2669179564795288,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup
2026-09-13T17:00:00+07:00,3.8124239344058277,2.960923128131073,1.3833178046988739,7.093030870387537,8.662919225039046,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup
2026-09-13T18:00:00+07:00,3.1755891899935857,2.284249080408572,0.8425184895721852,6.399999999999999,9.512360258320316,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",83.33333333333334,cukup
2026-09-13T19:00:00+07:00,3.130215001562003,2.1647774172183976,0.3464226333751537,6.879444954092457,9.512360258320316,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",83.33333333333334,cukup
2026-09-13T20:00:00+07:00,2.718338278658955,2.0782534531691397,0.20111577763042493,5.8756456051773025,6.27601172699524,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup
2026-09-13T21:00:00+07:00,2.723951894263365,1.8282534531691401,0.43220418287548673,5.911398046745468,6.447145402857108,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",83.33333333333334,cukup
2026-09-13T22:00:00+07:00,2.172150720522518,1.62825345316914,0.43819870839841407,4.449999999999999,5.3,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",83.33333333333334,cukup
2026-09-13T23:00:00+07:00,0.8945768314171881,0.47565069063382803,0.006180129160158583,2.201899674457578,3.0037993489151558,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",66.66666666666666,cukup
2026-09-14T00:00:00+07:00,0.732980088086083,0.47565069063382803,0.01854038748047575,1.704749186143945,2.10949837228789,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",66.66666666666666,cukup
