lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,spatial_point_count,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status,irrigation_reference_m3s,ecological_release_reference_m3s,indicative_plant_available_m3s,design_discharge_m3s,engineering_scenario_status
1,2026-09-13T09:00:00+07:00,2026-09-14T09:00:00+07:00,0.26666666666666666,0.0,0.8,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-09-13,0.03,0.6775412020375776,0.0,7.3929028671742145,0.04,0.03,0.04,6.663402174310322,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
2,2026-09-14T09:00:00+07:00,2026-09-15T09:00:00+07:00,0.10416666666666667,0.0,0.3125,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-09-14,0.03,1.2882591470633489,0.0,12.260692270009036,0.02,0.02,0.02,10.901861367471971,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
3,2026-09-15T09:00:00+07:00,2026-09-16T09:00:00+07:00,0.125,0.0,0.375,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-09-15,0.03,1.8812086383744198,0.0,15.55546614921918,0.02,0.02,0.02,13.581617523844354,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
