lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-09-13T09:00:00+07:00,2026-09-14T09:00:00+07:00,38.436893331271655,19.237435207883244,58.24999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-13,22.17,27.189527344951067,18.122140680600424,36.34970043616987,30.6,26.96,29.06,6.164342029759036,provisional_proxy_calibrated
2,2026-09-14T09:00:00+07:00,2026-09-15T09:00:00+07:00,28.258486860171256,18.0218108224229,43.030310183827936,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-14,22.17,30.38796336692548,16.32749896257634,45.22173481890192,30.45,29.55,30.22,9.772723653502172,provisional_proxy_calibrated
3,2026-09-15T09:00:00+07:00,2026-09-16T09:00:00+07:00,59.38102257427917,19.836523964049256,119.82930004072239,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-09-15,22.17,38.11253225492288,16.370297489602947,63.74536399516967,39.97,31.1,44.61,11.716135438083638,provisional_proxy_calibrated
