valid_time_wib,source_id,rain_mm,area_available_km2,area_coverage_pct
2026-07-15T15:00:00+07:00,CMA,0.9460958561970314,137.80034533369647,100.0
2026-07-15T15:00:00+07:00,ECMWF,0.29999999999999993,137.80034533369647,100.0
2026-07-15T15:00:00+07:00,GFS,0.013297721203045867,137.80034533369647,100.0
2026-07-15T15:00:00+07:00,ICON,1.310411050141249,137.80034533369647,100.0
2026-07-15T15:00:00+07:00,METEOFRANCE,0.09999999999999999,137.80034533369647,100.0
2026-07-15T15:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-15T16:00:00+07:00,CMA,0.9460958561970314,137.80034533369647,100.0
2026-07-15T16:00:00+07:00,ECMWF,0.29999999999999993,137.80034533369647,100.0
2026-07-15T16:00:00+07:00,GFS,0.2047491861439449,137.80034533369647,100.0
2026-07-15T16:00:00+07:00,ICON,1.0321575969721086,137.80034533369647,100.0
2026-07-15T16:00:00+07:00,METEOFRANCE,0.19999999999999998,137.80034533369647,100.0
2026-07-15T16:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-15T17:00:00+07:00,CMA,0.6756506906338279,137.80034533369647,100.0
2026-07-15T17:00:00+07:00,ECMWF,0.09999999999999999,137.80034533369647,100.0
2026-07-15T17:00:00+07:00,GFS,0.5028495116863669,137.80034533369647,100.0
2026-07-15T17:00:00+07:00,ICON,1.5104110501412489,137.80034533369647,100.0
2026-07-15T17:00:00+07:00,METEOFRANCE,0.09999999999999999,137.80034533369647,100.0
2026-07-15T17:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-15T18:00:00+07:00,CMA,0.6756506906338279,137.80034533369647,100.0
2026-07-15T18:00:00+07:00,ECMWF,0.09999999999999999,137.80034533369647,100.0
2026-07-15T18:00:00+07:00,GFS,0.3018996744575779,137.80034533369647,100.0
2026-07-15T18:00:00+07:00,ICON,0.2269520719014842,137.80034533369647,100.0
2026-07-15T18:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-15T18:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-15T19:00:00+07:00,CMA,0.6756506906338279,137.80034533369647,100.0
2026-07-15T19:00:00+07:00,ECMWF,0.09999999999999999,137.80034533369647,100.0
2026-07-15T19:00:00+07:00,GFS,0.5018996744575779,137.80034533369647,100.0
2026-07-15T19:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-15T19:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-15T19:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-15T20:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-15T20:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-15T20:00:00+07:00,GFS,0.5971504883136329,137.80034533369647,100.0
2026-07-15T20:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-15T20:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-15T20:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-15T21:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-15T21:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-15T21:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-15T21:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-15T21:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-15T21:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-15T22:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-15T22:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-15T22:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-15T22:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-15T22:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-15T22:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-15T23:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-15T23:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-15T23:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-15T23:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-15T23:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-15T23:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-16T00:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-16T00:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-16T00:00:00+07:00,GFS,0.004749186143944953,137.80034533369647,100.0
2026-07-16T00:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T00:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-16T00:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-16T01:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-16T01:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-16T01:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-16T01:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T01:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-16T01:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-16T02:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-16T02:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-16T02:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-16T02:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T02:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-16T02:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-16T03:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-16T03:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-16T03:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-16T03:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T03:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-16T03:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-16T04:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-16T04:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-16T04:00:00+07:00,GFS,0.008548535059100915,137.80034533369647,100.0
2026-07-16T04:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T04:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-16T04:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-16T05:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-16T05:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-16T05:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-16T05:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T05:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-16T05:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-16T06:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-16T06:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-16T06:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-16T06:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T06:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-16T06:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-16T07:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-16T07:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-16T07:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-16T07:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T07:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-16T07:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-16T08:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-16T08:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-16T08:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-16T08:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T08:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-16T08:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-16T09:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-16T09:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-16T09:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-16T09:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T09:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-16T09:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-16T10:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-16T10:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-16T10:00:00+07:00,GFS,0.39905016277121097,137.80034533369647,100.0
2026-07-16T10:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T10:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-16T10:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-16T11:00:00+07:00,CMA,0.2269520719014842,137.80034533369647,100.0
2026-07-16T11:00:00+07:00,ECMWF,0.09999999999999999,137.80034533369647,100.0
2026-07-16T11:00:00+07:00,GFS,0.398100325542422,137.80034533369647,100.0
2026-07-16T11:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T11:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-16T11:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-16T12:00:00+07:00,CMA,0.2269520719014842,137.80034533369647,100.0
2026-07-16T12:00:00+07:00,ECMWF,0.09999999999999999,137.80034533369647,100.0
2026-07-16T12:00:00+07:00,GFS,0.19999999999999998,137.80034533369647,100.0
2026-07-16T12:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T12:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-16T12:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-16T13:00:00+07:00,CMA,0.2269520719014842,137.80034533369647,100.0
2026-07-16T13:00:00+07:00,ECMWF,0.09999999999999999,137.80034533369647,100.0
2026-07-16T13:00:00+07:00,GFS,0.09999999999999999,137.80034533369647,100.0
2026-07-16T13:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T13:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-16T13:00:00+07:00,UKMO,0.5243321068127446,137.80034533369647,100.0
2026-07-16T14:00:00+07:00,CMA,0.9295548344367967,137.80034533369647,100.0
2026-07-16T14:00:00+07:00,ECMWF,0.39999999999999997,137.80034533369647,100.0
2026-07-16T14:00:00+07:00,GFS,0.3018996744575779,137.80034533369647,100.0
2026-07-16T14:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T14:00:00+07:00,METEOFRANCE,0.09999999999999999,137.80034533369647,100.0
2026-07-16T14:00:00+07:00,UKMO,3.287061269976076,137.80034533369647,100.0
2026-07-16T15:00:00+07:00,CMA,0.9295548344367967,137.80034533369647,100.0
2026-07-16T15:00:00+07:00,ECMWF,0.39999999999999997,137.80034533369647,100.0
2026-07-16T15:00:00+07:00,GFS,0.7037993489151558,137.80034533369647,100.0
2026-07-16T15:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T15:00:00+07:00,METEOFRANCE,0.6999999999999998,137.80034533369647,100.0
2026-07-16T15:00:00+07:00,UKMO,16.577920332215086,137.80034533369647,100.0
2026-07-16T16:00:00+07:00,CMA,0.9295548344367967,137.80034533369647,100.0
2026-07-16T16:00:00+07:00,ECMWF,0.39999999999999997,137.80034533369647,100.0
2026-07-16T16:00:00+07:00,GFS,0.5047491861439449,137.80034533369647,100.0
2026-07-16T16:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T16:00:00+07:00,METEOFRANCE,1.7999999999999996,137.80034533369647,100.0
2026-07-16T16:00:00+07:00,UKMO,28.929675252310783,137.80034533369647,100.0
2026-07-16T17:00:00+07:00,CMA,1.4565069063382803,137.80034533369647,100.0
2026-07-16T17:00:00+07:00,ECMWF,0.09999999999999999,137.80034533369647,100.0
2026-07-16T17:00:00+07:00,GFS,0.40094983722878896,137.80034533369647,100.0
2026-07-16T17:00:00+07:00,ICON,0.15130138126765616,137.80034533369647,100.0
2026-07-16T17:00:00+07:00,METEOFRANCE,0.7999999999999999,137.80034533369647,100.0
2026-07-16T17:00:00+07:00,UKMO,25.071582148852755,137.80034533369647,100.0
2026-07-16T18:00:00+07:00,CMA,1.4565069063382803,137.80034533369647,100.0
2026-07-16T18:00:00+07:00,ECMWF,0.09999999999999999,137.80034533369647,100.0
2026-07-16T18:00:00+07:00,GFS,0.19999999999999998,137.80034533369647,100.0
2026-07-16T18:00:00+07:00,ICON,0.9321575969721086,137.80034533369647,100.0
2026-07-16T18:00:00+07:00,METEOFRANCE,0.29999999999999993,137.80034533369647,100.0
2026-07-16T18:00:00+07:00,UKMO,20.44232603026316,137.80034533369647,100.0
2026-07-16T19:00:00+07:00,CMA,1.4565069063382803,137.80034533369647,100.0
2026-07-16T19:00:00+07:00,ECMWF,0.09999999999999999,137.80034533369647,100.0
2026-07-16T19:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-16T19:00:00+07:00,ICON,0.8808562157044527,137.80034533369647,100.0
2026-07-16T19:00:00+07:00,METEOFRANCE,0.29999999999999993,137.80034533369647,100.0
2026-07-16T19:00:00+07:00,UKMO,13.059769638342756,137.80034533369647,100.0
2026-07-16T20:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-16T20:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-16T20:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-16T20:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T20:00:00+07:00,METEOFRANCE,0.19999999999999998,137.80034533369647,100.0
2026-07-16T20:00:00+07:00,UKMO,3.7053431454980426,137.80034533369647,100.0
2026-07-16T21:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-16T21:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-16T21:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-16T21:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T21:00:00+07:00,METEOFRANCE,0.09999999999999999,137.80034533369647,100.0
2026-07-16T21:00:00+07:00,UKMO,0.7205343145498042,137.80034533369647,100.0
2026-07-16T22:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-16T22:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-16T22:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-16T22:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T22:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-16T22:00:00+07:00,UKMO,0.4859350504621575,137.80034533369647,100.0
2026-07-16T23:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-16T23:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-16T23:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-16T23:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-16T23:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-16T23:00:00+07:00,UKMO,0.23459926408764675,137.80034533369647,100.0
2026-07-17T00:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-17T00:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-17T00:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-17T00:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-17T00:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-17T00:00:00+07:00,UKMO,0.08973284272509785,137.80034533369647,100.0
2026-07-17T01:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-17T01:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-17T01:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-17T01:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-17T01:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-17T01:00:00+07:00,UKMO,0.23459926408764675,137.80034533369647,100.0
2026-07-17T02:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-17T02:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-17T02:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-17T02:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-17T02:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-17T02:00:00+07:00,UKMO,0.22433210681274462,137.80034533369647,100.0
2026-07-17T03:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-17T03:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-17T03:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-17T03:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-17T03:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-17T03:00:00+07:00,UKMO,0.1794656854501957,137.80034533369647,100.0
2026-07-17T04:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-17T04:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-17T04:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-17T04:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-17T04:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-17T04:00:00+07:00,UKMO,0.08973284272509785,137.80034533369647,100.0
2026-07-17T05:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-17T05:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-17T05:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-17T05:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-17T05:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-17T05:00:00+07:00,UKMO,0.13459926408764677,137.80034533369647,100.0
2026-07-17T06:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-17T06:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-17T06:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-17T06:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-17T06:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-17T06:00:00+07:00,UKMO,0.08973284272509785,137.80034533369647,100.0
2026-07-17T07:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-17T07:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-17T07:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-17T07:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-17T07:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-17T07:00:00+07:00,UKMO,0.044866421362548925,137.80034533369647,100.0
2026-07-17T08:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-17T08:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-17T08:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-17T08:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-17T08:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-17T08:00:00+07:00,UKMO,0.044866421362548925,137.80034533369647,100.0
2026-07-17T09:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-17T09:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-17T09:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-17T09:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-17T09:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-17T09:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-07-17T10:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-07-17T10:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-07-17T10:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-17T10:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-17T10:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-07-17T10:00:00+07:00,UKMO,0.044866421362548925,137.80034533369647,100.0
2026-07-17T11:00:00+07:00,CMA,0.07565069063382808,137.80034533369647,100.0
2026-07-17T11:00:00+07:00,ECMWF,0.09999999999999999,137.80034533369647,100.0
2026-07-17T11:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-17T11:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-17T11:00:00+07:00,METEOFRANCE,0.29999999999999993,137.80034533369647,100.0
2026-07-17T11:00:00+07:00,UKMO,1.237270836836668,137.80034533369647,100.0
2026-07-17T12:00:00+07:00,CMA,0.07565069063382808,137.80034533369647,100.0
2026-07-17T12:00:00+07:00,ECMWF,0.09999999999999999,137.80034533369647,100.0
2026-07-17T12:00:00+07:00,GFS,0.0,137.80034533369647,100.0
2026-07-17T12:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-07-17T12:00:00+07:00,METEOFRANCE,0.29999999999999993,137.80034533369647,100.0
2026-07-17T12:00:00+07:00,UKMO,1.3270036795617657,137.80034533369647,100.0
2026-07-17T13:00:00+07:00,CMA,0.07565069063382808,137.80034533369647,100.0
2026-07-17T13:00:00+07:00,ECMWF,0.09999999999999999,137.80034533369647,100.0
2026-07-17T13:00:00+07:00,GFS,0.7999999999999999,137.80034533369647,100.0
2026-07-17T13:00:00+07:00,ICON,0.15130138126765616,137.80034533369647,100.0
2026-07-17T13:00:00+07:00,METEOFRANCE,0.29999999999999993,137.80034533369647,100.0
2026-07-17T13:00:00+07:00,UKMO,1.3718701009243148,137.80034533369647,100.0
2026-07-17T14:00:00+07:00,CMA,1.0078082876059369,137.80034533369647,100.0
2026-07-17T14:00:00+07:00,ECMWF,0.6999999999999998,137.80034533369647,100.0
2026-07-17T14:00:00+07:00,GFS,0.7999999999999999,137.80034533369647,100.0
2026-07-17T14:00:00+07:00,ICON,0.7052055250706246,137.80034533369647,100.0
2026-07-17T14:00:00+07:00,METEOFRANCE,3.599999999999999,137.80034533369647,100.0
2026-07-17T14:00:00+07:00,UKMO,22.832897140430617,137.80034533369647,100.0
2026-07-17T15:00:00+07:00,CMA,1.0078082876059369,137.80034533369647,100.0
2026-07-17T15:00:00+07:00,ECMWF,0.6999999999999998,137.80034533369647,100.0
2026-07-17T15:00:00+07:00,GFS,0.5009498372287889,137.80034533369647,100.0
2026-07-17T15:00:00+07:00,ICON,0.5782534531691402,137.80034533369647,100.0
2026-07-17T15:00:00+07:00,METEOFRANCE,3.599999999999999,137.80034533369647,100.0
