tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
22-08-2026,00:00,22.0,Cerah,91.0,1.1
22-08-2026,01:00,22.0,Cerah,91.0,1.1
22-08-2026,02:00,22.0,Cerah,91.0,1.1
22-08-2026,03:00,21.0,Cerah,95.0,3.1
22-08-2026,04:00,21.0,Cerah,95.0,3.1
22-08-2026,05:00,21.0,Cerah,95.0,3.1
22-08-2026,06:00,25.0,Udara Kabur,82.0,4.9
22-08-2026,07:00,25.0,Udara Kabur,82.0,4.9
22-08-2026,08:00,25.0,Udara Kabur,82.0,4.9
22-08-2026,09:00,30.0,Cerah,66.0,7.7
22-08-2026,10:00,30.0,Cerah,66.0,7.7
22-08-2026,11:00,30.0,Cerah,66.0,7.7
22-08-2026,12:00,32.0,Cerah,57.0,7.7
22-08-2026,13:00,32.0,Cerah,57.0,7.7
22-08-2026,14:00,32.0,Cerah,57.0,7.7
22-08-2026,15:00,29.0,Cerah,68.0,1.6
22-08-2026,16:00,29.0,Cerah,68.0,1.6
22-08-2026,17:00,29.0,Cerah,68.0,1.6
22-08-2026,18:00,25.0,Cerah,85.0,1.6
22-08-2026,19:00,25.0,Cerah,85.0,1.6
22-08-2026,20:00,25.0,Cerah,85.0,1.6
22-08-2026,21:00,24.0,Cerah,89.0,1.6
22-08-2026,22:00,24.0,Cerah,89.0,1.6
22-08-2026,23:00,24.0,Cerah,89.0,1.6
