tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
25-07-2026,00:00,21.0,Cerah Berawan,89.0,7.5
25-07-2026,01:00,21.0,Cerah Berawan,89.0,7.5
25-07-2026,02:00,21.0,Cerah Berawan,89.0,7.5
25-07-2026,03:00,22.0,Berawan,89.0,3.7
25-07-2026,04:00,22.0,Berawan,89.0,3.7
25-07-2026,05:00,22.0,Berawan,89.0,3.7
25-07-2026,06:00,24.0,Berawan,79.0,2.7
25-07-2026,07:00,24.0,Berawan,79.0,2.7
25-07-2026,08:00,24.0,Berawan,79.0,2.7
25-07-2026,09:00,27.0,Cerah Berawan,66.0,10.2
25-07-2026,10:00,27.0,Cerah Berawan,66.0,10.2
25-07-2026,11:00,27.0,Cerah Berawan,66.0,10.2
25-07-2026,12:00,28.0,Berawan,62.0,10.2
25-07-2026,13:00,28.0,Berawan,62.0,10.2
25-07-2026,14:00,28.0,Berawan,62.0,10.2
25-07-2026,15:00,26.0,Cerah,70.0,2.5
25-07-2026,16:00,26.0,Cerah,70.0,2.5
25-07-2026,17:00,26.0,Cerah,70.0,2.5
25-07-2026,18:00,23.0,Cerah Berawan,87.0,2.5
25-07-2026,19:00,23.0,Cerah Berawan,87.0,2.5
25-07-2026,20:00,23.0,Cerah Berawan,87.0,2.5
25-07-2026,21:00,22.0,Berawan,92.0,0.8
25-07-2026,22:00,22.0,Berawan,92.0,0.8
25-07-2026,23:00,22.0,Berawan,92.0,0.8
