jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,85.0,Tinggi,23.5,+/-1.76,91.8,+/-4.49,0.0,+/-0.0,22.82,+/-0.98,83.3,16.7,0.0,0.0,0.0,0.0,1.76,4.49,0.0,0.98,7,0.8571,0.0,0.0
01:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,80.7,Tinggi,22.85,+/-1.81,90.17,+/-6.91,0.0,+/-0.0,22.85,+/-1.81,66.7,16.7,16.7,0.0,0.0,0.0,1.81,6.91,0.0,1.81,7,0.8571,0.0,0.0
02:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,76.7,Sedang,22.65,+/-1.58,89.33,+/-5.65,0.0,+/-0.0,22.65,+/-1.58,33.3,50.0,16.7,0.0,0.0,0.0,1.58,5.65,0.0,1.58,7,0.8571,0.0,0.0
03:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,81.4,Tinggi,21.62,+/-0.77,88.83,+/-4.49,0.0,+/-0.0,21.62,+/-0.77,33.3,66.7,0.0,0.0,0.0,0.0,0.77,4.49,0.0,0.77,7,0.8571,0.0,0.0
04:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,77.6,Sedang,20.85,+/-0.18,88.67,+/-2.98,0.0,+/-0.0,20.85,+/-0.18,33.3,50.0,16.7,0.0,0.0,0.0,0.18,2.98,0.0,0.18,7,0.8571,0.0,0.0
05:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,76.9,Sedang,21.78,+/-1.6,88.67,+/-2.13,0.0,+/-0.0,21.78,+/-1.6,33.3,50.0,16.7,0.0,0.0,0.0,1.6,2.13,0.0,1.6,7,0.8571,0.0,0.0
06:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,85.1,Tinggi,22.62,+/-2.32,88.33,+/-3.59,0.0,+/-0.0,22.81,+/-2.8,55.1,29.9,15.0,0.0,0.0,0.0,2.32,3.59,0.0,2.8,7,1.0,25.71,180.0
07:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,82.9,Tinggi,23.32,+/-0.89,82.24,+/-7.96,0.0,+/-0.0,23.32,+/-0.89,40.2,44.9,15.0,0.0,0.0,0.0,0.89,7.96,0.0,0.89,7,1.0,17.14,120.0
08:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,86.6,Tinggi,25.84,+/-1.15,76.25,+/-7.68,0.02,+/-0.04,25.76,+/-1.31,56.8,28.8,0.0,14.4,0.0,0.0,1.15,7.68,0.04,1.31,7,1.0,8.57,60.0
09:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,84.7,Tinggi,27.39,+/-1.04,68.41,+/-7.9,0.02,+/-0.04,29.81,+/-0.31,44.8,41.4,0.0,13.8,0.0,0.0,1.04,7.9,0.04,0.31,7,1.0,0.0,0.0
10:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,90.0,Tinggi,28.84,+/-1.26,60.83,+/-9.03,0.02,+/-0.04,31.49,+/-0.06,71.2,14.4,0.0,14.4,0.0,0.0,1.26,9.03,0.04,0.06,7,1.0,8.57,60.0
11:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,90.4,Tinggi,30.55,+/-1.3,50.22,+/-4.09,0.0,+/-0.0,31.86,+/-0.88,71.2,28.8,0.0,0.0,0.0,0.0,1.3,4.09,0.0,0.88,7,1.0,8.57,60.0
12:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,88.1,Tinggi,31.61,+/-1.46,45.28,+/-6.83,0.0,+/-0.0,32.65,+/-1.25,58.6,41.4,0.0,0.0,0.0,0.0,1.46,6.83,0.0,1.25,7,1.0,0.0,0.0
13:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,86.5,Tinggi,32.41,+/-1.64,41.22,+/-6.28,0.0,+/-0.0,32.88,+/-1.33,56.8,43.2,0.0,0.0,0.0,0.0,1.64,6.28,0.0,1.33,7,1.0,8.57,60.0
