tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
04-08-2026,08:00,29.0,Cerah,63.0,3.9
04-08-2026,09:00,29.0,Cerah,63.0,3.9
04-08-2026,10:00,29.0,Cerah,63.0,3.9
04-08-2026,11:00,29.0,Cerah,63.0,3.9
04-08-2026,12:00,29.0,Cerah,63.0,3.9
04-08-2026,13:00,28.0,Cerah Berawan,69.0,4.4
04-08-2026,14:00,28.0,Cerah Berawan,69.0,4.4
04-08-2026,15:00,28.0,Cerah Berawan,69.0,4.4
04-08-2026,16:00,25.0,Berawan,86.0,10.0
04-08-2026,17:00,25.0,Berawan,86.0,10.0
04-08-2026,18:00,25.0,Berawan,86.0,10.0
04-08-2026,19:00,23.0,Cerah Berawan,91.0,7.1
04-08-2026,20:00,23.0,Cerah Berawan,91.0,7.1
04-08-2026,21:00,23.0,Cerah Berawan,91.0,7.1
04-08-2026,22:00,22.0,Cerah,92.0,9.8
04-08-2026,23:00,22.0,Cerah,92.0,9.8
