tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
24-09-2026,00:00,22.0,Udara Kabur,95.0,3.4
24-09-2026,01:00,22.0,Udara Kabur,95.0,3.4
24-09-2026,02:00,22.0,Kabut/Asap,94.0,2.0
24-09-2026,03:00,22.0,Kabut/Asap,94.0,2.0
24-09-2026,04:00,22.0,Kabut/Asap,94.0,2.0
24-09-2026,05:00,23.0,Kabut/Asap,90.0,3.4
24-09-2026,06:00,23.0,Kabut/Asap,90.0,3.4
24-09-2026,07:00,23.0,Kabut/Asap,90.0,3.4
24-09-2026,08:00,28.0,Kabut/Asap,71.0,3.4
24-09-2026,09:00,28.0,Kabut/Asap,71.0,3.4
24-09-2026,10:00,28.0,Kabut/Asap,71.0,3.4
24-09-2026,11:00,29.0,Berawan,64.0,9.1
24-09-2026,12:00,29.0,Berawan,64.0,9.1
24-09-2026,13:00,29.0,Berawan,64.0,9.1
24-09-2026,14:00,28.0,Berawan,71.0,9.1
24-09-2026,15:00,28.0,Berawan,71.0,9.1
24-09-2026,16:00,28.0,Berawan,71.0,9.1
24-09-2026,17:00,24.0,Cerah,94.0,0.2
24-09-2026,18:00,24.0,Cerah,94.0,0.2
24-09-2026,19:00,24.0,Cerah,94.0,0.2
24-09-2026,20:00,23.0,Cerah Berawan,94.0,0.2
24-09-2026,21:00,23.0,Cerah Berawan,94.0,0.2
24-09-2026,22:00,23.0,Cerah Berawan,94.0,0.2
24-09-2026,23:00,23.0,Cerah Berawan,94.0,0.2
