tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
13-08-2026,00:00,22.0,Cerah Berawan,92.0,3.9
13-08-2026,01:00,22.0,Cerah Berawan,92.0,3.9
13-08-2026,02:00,22.0,Cerah Berawan,92.0,3.9
13-08-2026,03:00,19.0,Udara Kabur,94.0,6.4
13-08-2026,04:00,19.0,Udara Kabur,94.0,6.4
13-08-2026,05:00,19.0,Udara Kabur,94.0,6.4
13-08-2026,06:00,24.0,Cerah,70.0,5.7
13-08-2026,07:00,24.0,Cerah,70.0,5.7
13-08-2026,08:00,24.0,Cerah,70.0,5.7
13-08-2026,09:00,29.0,Cerah Berawan,56.0,5.9
13-08-2026,10:00,29.0,Cerah Berawan,56.0,5.9
13-08-2026,11:00,29.0,Cerah Berawan,56.0,5.9
13-08-2026,12:00,31.0,Cerah,45.0,9.8
13-08-2026,13:00,31.0,Cerah,45.0,9.8
13-08-2026,14:00,31.0,Cerah,45.0,9.8
13-08-2026,15:00,29.0,Cerah Berawan,50.0,8.6
13-08-2026,16:00,29.0,Cerah Berawan,50.0,8.6
13-08-2026,17:00,29.0,Cerah Berawan,50.0,8.6
13-08-2026,18:00,25.0,Cerah,69.0,3.9
13-08-2026,19:00,25.0,Cerah,69.0,3.9
13-08-2026,20:00,25.0,Cerah,69.0,3.9
13-08-2026,21:00,23.0,Cerah,83.0,2.2
13-08-2026,22:00,23.0,Cerah,83.0,2.2
13-08-2026,23:00,23.0,Cerah,83.0,2.2
