tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
27-09-2026,00:00,22.0,Udara Kabur,97.0,3.0
27-09-2026,01:00,22.0,Udara Kabur,97.0,3.0
27-09-2026,02:00,22.0,Udara Kabur,97.0,3.0
27-09-2026,03:00,21.0,Udara Kabur,97.0,6.5
27-09-2026,04:00,21.0,Udara Kabur,97.0,6.5
27-09-2026,05:00,21.0,Udara Kabur,97.0,6.5
27-09-2026,06:00,25.0,Udara Kabur,86.0,2.9
27-09-2026,07:00,25.0,Udara Kabur,86.0,2.9
27-09-2026,08:00,25.0,Udara Kabur,86.0,2.9
27-09-2026,09:00,30.0,Cerah,54.0,6.4
27-09-2026,10:00,30.0,Cerah,54.0,6.4
27-09-2026,11:00,30.0,Cerah,54.0,6.4
27-09-2026,12:00,30.0,Cerah,53.0,10.7
27-09-2026,13:00,30.0,Cerah,53.0,10.7
27-09-2026,14:00,30.0,Cerah,53.0,10.7
27-09-2026,15:00,28.0,Cerah,67.0,8.2
27-09-2026,16:00,28.0,Cerah,67.0,8.2
27-09-2026,17:00,28.0,Cerah,67.0,8.2
27-09-2026,18:00,24.0,Cerah,84.0,2.0
27-09-2026,19:00,24.0,Cerah,84.0,2.0
27-09-2026,20:00,24.0,Cerah,84.0,2.0
27-09-2026,21:00,23.0,Cerah,89.0,2.1
27-09-2026,22:00,23.0,Cerah,89.0,2.1
27-09-2026,23:00,23.0,Cerah,89.0,2.1
