tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
10-09-2026,06:00,29.0,Cerah,55.0,4.4
10-09-2026,07:00,29.0,Cerah,55.0,4.4
10-09-2026,08:00,29.0,Cerah,55.0,4.4
10-09-2026,09:00,29.0,Cerah,55.0,4.4
10-09-2026,10:00,29.0,Cerah,55.0,4.4
10-09-2026,11:00,32.0,Cerah,48.0,8.8
10-09-2026,12:00,32.0,Cerah,48.0,8.8
10-09-2026,13:00,32.0,Cerah,48.0,8.8
10-09-2026,14:00,30.0,Cerah,54.0,4.4
10-09-2026,15:00,30.0,Cerah,54.0,4.4
10-09-2026,16:00,30.0,Cerah,54.0,4.4
10-09-2026,17:00,25.0,Cerah,86.0,2.8
10-09-2026,18:00,25.0,Cerah,86.0,2.8
10-09-2026,19:00,25.0,Cerah,86.0,2.8
10-09-2026,20:00,24.0,Cerah,89.0,6.1
10-09-2026,21:00,24.0,Cerah,89.0,6.1
10-09-2026,22:00,24.0,Cerah,89.0,6.1
10-09-2026,23:00,24.0,Cerah,89.0,6.1
