tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
22-07-2026,00:00,20.0,Cerah,96.0,6.2
22-07-2026,01:00,20.0,Cerah,96.0,6.2
22-07-2026,02:00,20.0,Cerah,96.0,6.2
22-07-2026,03:00,20.0,Cerah,96.0,6.2
22-07-2026,04:00,20.0,Udara Kabur,96.0,7.7
22-07-2026,05:00,20.0,Udara Kabur,96.0,7.7
22-07-2026,06:00,20.0,Udara Kabur,96.0,7.7
22-07-2026,07:00,25.0,Berawan,78.0,3.7
22-07-2026,08:00,25.0,Berawan,78.0,3.7
22-07-2026,09:00,25.0,Berawan,78.0,3.7
22-07-2026,10:00,28.0,Cerah Berawan,65.0,5.9
22-07-2026,11:00,28.0,Cerah Berawan,65.0,5.9
22-07-2026,12:00,28.0,Cerah Berawan,65.0,5.9
22-07-2026,13:00,28.0,Cerah,67.0,4.0
22-07-2026,14:00,28.0,Cerah,67.0,4.0
22-07-2026,15:00,28.0,Cerah,67.0,4.0
22-07-2026,16:00,24.0,Cerah,92.0,3.3
22-07-2026,17:00,24.0,Cerah,92.0,3.3
22-07-2026,18:00,24.0,Cerah,92.0,3.3
22-07-2026,19:00,22.0,Cerah Berawan,96.0,1.8
22-07-2026,20:00,22.0,Cerah Berawan,96.0,1.8
22-07-2026,21:00,22.0,Cerah Berawan,96.0,1.8
22-07-2026,22:00,22.0,Cerah,96.0,5.4
22-07-2026,23:00,22.0,Cerah,96.0,5.4
