jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,6.6703,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,86.5,Tinggi,23.04,+/-0.9,81.7,+/-9.53,0.0,+/-0.0,23.04,+/-0.9,60.0,0.0,40.0,0.0,0.0,0.0,0.9,9.53,0.0,0.9,7,1.0,17.14,120.0
01:00,7,6.914,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,86.9,Tinggi,22.66,+/-0.84,82.83,+/-8.68,0.0,+/-0.0,22.66,+/-0.84,57.9,0.0,42.1,0.0,0.0,0.0,0.84,8.68,0.0,0.84,7,1.0,8.57,60.0
02:00,7,7.2187,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,87.4,Tinggi,22.39,+/-0.66,83.34,+/-8.37,0.0,+/-0.0,22.39,+/-0.66,55.4,0.0,44.6,0.0,0.0,0.0,0.66,8.37,0.0,0.66,7,1.0,0.0,0.0
03:00,7,6.914,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,83.5,Tinggi,22.14,+/-0.5,86.52,+/-4.18,0.0,+/-0.0,22.14,+/-0.5,28.9,28.9,42.1,0.0,0.0,0.0,0.5,4.18,0.0,0.5,7,1.0,8.57,60.0
04:00,7,6.914,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,83.4,Tinggi,21.78,+/-0.65,86.68,+/-4.53,0.0,+/-0.0,21.78,+/-0.65,28.9,28.9,42.1,0.0,0.0,0.0,0.65,4.53,0.0,0.65,7,1.0,8.57,60.0
05:00,7,7.2187,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,84.0,Tinggi,21.66,+/-0.73,83.92,+/-8.34,0.0,+/-0.0,21.66,+/-0.73,27.7,41.6,30.7,0.0,0.0,0.0,0.73,8.34,0.0,0.73,7,1.0,0.0,0.0
06:00,7,6.914,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,83.6,Tinggi,21.68,+/-0.87,86.0,+/-4.76,0.0,+/-0.0,21.68,+/-0.87,28.9,43.4,27.7,0.0,0.0,0.0,0.87,4.76,0.0,0.87,7,1.0,8.57,60.0
07:00,7,6.914,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,86.7,Tinggi,24.28,+/-1.39,73.75,+/-8.11,0.0,+/-0.0,23.7,+/-0.52,27.7,57.9,14.5,0.0,0.0,0.0,1.39,8.11,0.0,0.52,7,1.0,8.57,60.0
08:00,7,7.2187,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,91.3,Tinggi,27.0,+/-1.45,64.4,+/-8.46,0.0,+/-0.0,27.8,+/-2.15,72.3,13.9,13.9,0.0,0.0,0.0,1.45,8.46,0.0,2.15,7,1.0,0.0,0.0
09:00,7,6.914,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,93.5,Tinggi,28.87,+/-1.51,55.38,+/-8.99,0.0,+/-0.0,29.79,+/-1.57,85.5,14.5,0.0,0.0,0.0,0.0,1.51,8.99,0.0,1.57,7,1.0,8.57,60.0
10:00,7,6.914,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,97.2,Tinggi,31.15,+/-1.52,45.3,+/-7.58,0.0,+/-0.0,31.83,+/-1.02,100.0,0.0,0.0,0.0,0.0,0.0,1.52,7.58,0.0,1.02,7,1.0,8.57,60.0
11:00,7,7.2187,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,98.4,Tinggi,32.44,+/-1.39,40.54,+/-6.45,0.0,+/-0.0,32.94,+/-0.96,100.0,0.0,0.0,0.0,0.0,0.0,1.39,6.45,0.0,0.96,7,1.0,0.0,0.0
12:00,7,6.914,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,86.5,Tinggi,33.27,+/-1.5,38.79,+/-5.3,0.0,+/-0.0,33.67,+/-1.13,56.6,43.4,0.0,0.0,0.0,0.0,1.5,5.3,0.0,1.13,7,1.0,8.57,60.0
