tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
18-08-2026,04:00,25.0,Udara Kabur,67.0,5.0
18-08-2026,05:00,25.0,Udara Kabur,67.0,5.0
18-08-2026,06:00,25.0,Udara Kabur,67.0,5.0
18-08-2026,07:00,25.0,Udara Kabur,67.0,5.0
18-08-2026,08:00,25.0,Udara Kabur,67.0,5.0
18-08-2026,09:00,29.0,Cerah,56.0,7.2
18-08-2026,10:00,29.0,Cerah,56.0,7.2
18-08-2026,11:00,29.0,Cerah,56.0,7.2
18-08-2026,12:00,30.0,Cerah Berawan,52.0,9.9
18-08-2026,13:00,30.0,Cerah Berawan,52.0,9.9
18-08-2026,14:00,30.0,Cerah Berawan,52.0,9.9
18-08-2026,15:00,29.0,Cerah Berawan,61.0,8.8
18-08-2026,16:00,29.0,Cerah Berawan,61.0,8.8
18-08-2026,17:00,29.0,Cerah Berawan,61.0,8.8
18-08-2026,18:00,26.0,Cerah,78.0,3.5
18-08-2026,19:00,26.0,Cerah,78.0,3.5
18-08-2026,20:00,26.0,Cerah,78.0,3.5
18-08-2026,21:00,24.0,Cerah Berawan,86.0,1.2
18-08-2026,22:00,24.0,Cerah Berawan,86.0,1.2
18-08-2026,23:00,24.0,Cerah Berawan,86.0,1.2
