tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
01-08-2026,00:00,22.0,Udara Kabur,97.0,1.7
01-08-2026,01:00,22.0,Udara Kabur,97.0,1.7
01-08-2026,02:00,22.0,Udara Kabur,97.0,1.7
01-08-2026,03:00,22.0,Udara Kabur,97.0,1.7
01-08-2026,04:00,22.0,Udara Kabur,97.0,1.7
01-08-2026,05:00,22.0,Udara Kabur,97.0,1.7
01-08-2026,06:00,24.0,Kabut/Asap,91.0,2.3
01-08-2026,07:00,24.0,Kabut/Asap,91.0,2.3
01-08-2026,08:00,24.0,Kabut/Asap,91.0,2.3
01-08-2026,09:00,27.0,Cerah,77.0,8.9
01-08-2026,10:00,27.0,Cerah,77.0,8.9
01-08-2026,11:00,27.0,Cerah,77.0,8.9
01-08-2026,12:00,26.0,Cerah Berawan,80.0,8.9
01-08-2026,13:00,26.0,Cerah Berawan,80.0,8.9
01-08-2026,14:00,26.0,Cerah Berawan,80.0,8.9
01-08-2026,15:00,26.0,Cerah,82.0,0.5
01-08-2026,16:00,26.0,Cerah,82.0,0.5
01-08-2026,17:00,26.0,Cerah,82.0,0.5
01-08-2026,18:00,23.0,Cerah,96.0,0.5
01-08-2026,19:00,23.0,Cerah,96.0,0.5
01-08-2026,20:00,23.0,Cerah,96.0,0.5
01-08-2026,21:00,22.0,Udara Kabur,96.0,1.0
01-08-2026,22:00,22.0,Udara Kabur,96.0,1.0
01-08-2026,23:00,22.0,Udara Kabur,96.0,1.0
